target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	692.984	0	0
h1SMnT0035429.1	433	188.891	2	0.446931
h1SMnT0035428.2	1171	925.962	18.0416	0.822439
h1SMnT0035430.1	225	33.6443	0	0
h1SMcT0022937.1	1148	902.962	0	0
h1SMnT0035345.1	487	242.52	0	0
h1SMcT0022992.1	5186	4940.96	14.0715	0.120213
h1SMnT0035168.1	667	422.112	0	0
h1SMnT0035169.1	682	437.104	2	0.193138
h1SMnT0035364.1	3295	3049.96	0	0
h1SMnT0035365.1	822	577.04	1.92685e-08	1.4095e-09
h1SMnT0035366.1	3294	3048.96	46.8355	0.648403
h1SMnT0035367.1	2210	1964.96	0	0
h1SMnT0035368.1	649	404.145	0	0
h1SMnT0035369.1	3295	3049.96	0	0
h1SMnT0035370.1	1798	1552.96	77.1588	2.09724
h1SMcT0023064.1	649	404.145	0	0
h1SMcT0022911.1	964	718.969	4.32809	0.254102
h1SMcT0022912.1	1707	1461.96	50.2879	1.45194
h1SMnT0035348.1	2018	1772.96	65.9784	1.57081
h1SMcT0022995.1	1592	1346.96	5.35261e-06	1.67739e-07
h1SMnT0035349.1	581	336.276	0	0
h1SMnT0035350.1	437	192.836	0	0
h1SMnT0035351.1	251	40.6967	0	0
h1SMnT0035439.1	173	32.8412	0	0
h1SMcT0023009.1	1809	1563.96	6.55766	0.176989
h1SMnT0035408.1	676	431.108	0	0
h1SMnT0035149.1	469	224.615	0	0
h1SMcT0022739.1	1385	1139.96	0	0
h1SMcT0022740.2	1315	1069.96	150	5.9176
h1SMnT0035008.1	217	32.4935	0	0
h1SMnT0035009.1	403	159.272	0	0
h1SMnT0035304.1	214	32.1774	0	0
h1SMcT0023054.1	1130	884.962	0	0
h1SMcT0023055.1	5046	4800.96	82.9316	0.729145
h1SMcT0022976.1	1057	811.962	0	0
h1SMnT0035249.1	307	72.5356	0	0
h1SMnT0035250.1	410	166.156	8075	2051.39
h1SMnT0035251.1	2625	2379.96	0	0
h1SMcT0022931.1	1208	962.962	0	0
h1SMnT0035252.1	344	103.27	0	0
h1SMnT0035253.1	459	214.665	0	0
h1SMcT0022932.1	1030	784.962	318	17.1002
h1SMnT0035254.1	593	348.232	0	0
h1SMcT0022933.2	2471	2225.96	980.725	18.5974
h1SMnT0035255.1	3386	3140.96	57.5625	0.77357
h1SMnT0035204.1	222	33.124	0	0
h1SMnT0035205.1	1081	835.962	5	0.252468
h1SMnT0035206.1	369	126.419	0	0
h1SMcT0022885.2	2036	1790.96	0	0
h1SMcT0022886.1	479	234.546	0	0
h1SMnT0035137.1	1237	991.962	4.02221	0.171156
h1SMnT0035138.1	362	119.838	0	0
h1SMnT0035139.1	2159	1913.96	0	0
h1SMnT0035140.1	538	293.364	10.7209	1.54258
h1SMnT0035141.1	3293	3047.96	0	0
h1SMnT0035142.1	363	120.764	240.216	83.9626
h1SMnT0035173.1	1063	817.962	4.43914	0.22908
h1SMnT0035174.1	867	622.016	9915.91	672.904
h1SMnT0035175.1	3291	3045.96	0	0
h1SMnT0035176.1	363	120.764	240.216	83.9626
h1SMnT0035177.1	2432	2186.96	3612.4	69.7232
h1SMcT0022892.1	2757	2511.96	423.841	7.12217
h1SMcT0022664.1	1587	1341.96	0	0
h1SMnT0034919.1	1713	1467.96	27.396	0.78776
h1SMcT0022665.1	9704	9458.96	0	0
h1SMcT0022666.1	7223	6977.96	9.20933	0.0557086
h1SMcT0022667.1	10811	10566	4.71316	0.0188289
h1SMnT0035274.2	204	31.6882	0	0
h1SMcT0022950.1	1132	886.962	1	0.0475902
h1SMnT0035104.1	1776	1530.96	20966.6	578.077
h1SMnT0035105.1	369	126.419	0	0
h1SMnT0035106.1	677	432.104	11.8051	1.1532
h1SMcT0022811.1	4196	3950.96	69.2953	0.740327
h1SMnT0035107.1	906	660.997	58.1284	3.71203
h1SMcT0022812.1	3862	3616.96	0	0
h1SMnT0035108.1	942	696.984	98.0768	5.93972
h1SMnT0035109.1	1235	989.962	26.386	1.12506
h1SMnT0035110.1	557	312.313	0.357457	0.0483122
h1SMnT0035167.1	426	181.934	1	0.232012
h1SMcT0022861.1	1552	1306.96	46.0973	1.4888
h1SMcT0023025.1	1272	1026.96	178.723	7.34596
h1SMnT0035154.1	904	658.997	0	0
h1SMcT0022833.1	1591	1345.96	127.585	4.00118
h1SMcT0022893.1	2162	1916.96	3	0.0660587
h1SMcT0022736.1	505	260.462	0	0
h1SMcT0022737.1	1029	783.962	36	1.93834
h1SMcT0022738.1	1350	1104.96	15	0.573015
h1SMnT0035322.1	217	32.4935	0	0
h1SMnT0035323.1	735	490.066	0	0
h1SMnT0035324.2	335	95.2854	45.2895	20.0629
h1SMnT0035227.1	1397	1151.96	0	0
h1SMcT0022909.1	874	629.01	34.8198	2.33664
h1SMnT0035228.1	568	323.309	53.6842	7.00891
h1SMnT0035229.1	524	279.419	0	0
h1SMcT0023038.1	2979	2733.96	746.991	11.5331
h1SMnT0035422.1	134	35.3716	0	0
h1SMcT0023039.2	1098	852.962	34.4196	1.70333
h1SMnT0035423.1	937	691.984	41.9434	2.55853
h1SMnT0035424.1	2291	2045.96	109	2.2488
h1SMcT0023051.1	1760	1514.96	0	0
h1SMnT0035447.1	696	451.104	0	0
h1SMnT0035467.1	305	71.0072	0	0
h1SMcT0022957.1	540	295.364	11	1.57202
h1SMcT0022958.1	458	213.682	0	0
h1SMcT0022975.1	1214	968.962	0	0
h1SMnT0035371.1	220	32.8694	0	0
h1SMnT0035222.1	841	596.04	0	0
h1SMcT0022906.1	785	540.046	0	0
h1SMnT0034950.1	246	38.9843	0	0
h1SMnT0035278.1	532	287.388	0	0
h1SMnT0035279.1	127	34.4294	0	0
h1SMcT0022952.1	2293	2047.96	180.799	3.72646
h1SMnT0035280.1	972	726.969	19	1.10321
h1SMnT0035281.1	1330	1084.96	18	0.700294
h1SMcT0022934.1	19276	19031	2306.02	5.11474
h1SMcT0022898.1	1257	1011.96	0	0
h1SMcT0022899.1	1154	908.962	0	0
h1SMcT0022900.1	2875	2629.96	0	0
h1SMcT0022901.1	1798	1552.96	0.000490704	1.33377e-05
h1SMnT0035418.1	379	135.94	0	0
h1SMnT0035419.1	572	327.303	0	0
h1SMcT0023037.1	4734	4488.96	46.6784	0.438927
h1SMnT0035420.1	226	33.7868	0	0
h1SMnT0035096.1	559	314.313	0	0
h1SMcT0022872.1	985	739.969	0	0
h1SMcT0022814.1	2646	2400.96	0	0
h1SMcT0022815.1	2022	1776.96	13	0.308807
h1SMcT0022816.1	3124	2878.96	42.4127	0.621845
h1SMcT0022656.1	6668	6422.96	21.8056	0.143303
h1SMnT0034905.1	1057	811.962	0	0
h1SMcT0022657.2	3525	3279.96	403.297	5.19013
h1SMnT0034906.1	553	308.322	1	0.136905
h1SMnT0034907.1	1610	1364.96	9.27919	0.286954
h1SMnT0034908.1	674	429.108	1.01777	0.100117
