target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	863	8	0.307235
h1SMnT0035429.1	433	358	22.5377	2.08649
h1SMnT0035428.2	1171	1096	12.4663	0.37698
h1SMnT0035430.1	225	150	0	0
h1SMcT0022937.1	1148	1073	0	0
h1SMnT0035345.1	487	412	0	0
h1SMcT0022992.1	5186	5111	13.5715	0.0880061
h1SMnT0035168.1	667	592	0	0
h1SMnT0035169.1	682	607	3	0.163804
h1SMnT0035364.1	3295	3220	4.25076e-08	4.37524e-10
h1SMnT0035365.1	822	747	0.260511	0.0115584
h1SMnT0035366.1	3294	3219	196.551	2.0237
h1SMnT0035367.1	2210	2135	3.03262	0.0470773
h1SMnT0035368.1	649	574	0	0
h1SMnT0035369.1	3295	3220	0	0
h1SMnT0035370.1	1798	1723	139.187	2.67735
h1SMcT0023064.1	649	574	0	0
h1SMcT0022911.1	964	889	296.04	11.0367
h1SMcT0022912.1	1707	1632	53.7648	1.09187
h1SMnT0035348.1	2018	1943	72.9603	1.24453
h1SMcT0022995.1	1592	1517	0	0
h1SMnT0035349.1	581	506	4.88935	0.320252
h1SMnT0035350.1	437	362	6.10849	0.559263
h1SMnT0035351.1	251	176	0	0
h1SMnT0035439.1	173	98	0	0
h1SMcT0023009.1	1809	1734	2.12779	0.0406697
h1SMnT0035408.1	676	601	0	0
h1SMnT0035149.1	469	394	1.73145	0.145648
h1SMcT0022739.1	1385	1310	0	0
h1SMcT0022740.2	1315	1240	91	2.43226
h1SMnT0035008.1	217	142	0	0
h1SMnT0035009.1	403	328	0	0
h1SMnT0035304.1	214	139	0	0
h1SMcT0023054.1	1130	1055	0	0
h1SMcT0023055.1	5046	4971	34.8239	0.23218
h1SMcT0022976.1	1057	982	0	0
h1SMnT0035249.1	307	232	0	0
h1SMnT0035250.1	410	335	24983	2471.67
h1SMnT0035251.1	2625	2550	3.01274	0.0391573
h1SMcT0022931.1	1208	1133	0	0
h1SMnT0035252.1	344	269	0	0
h1SMnT0035253.1	459	384	0	0
h1SMcT0022932.1	1030	955	560	19.4346
h1SMnT0035254.1	593	518	0	0
h1SMcT0022933.2	2471	2396	837.606	11.5863
h1SMnT0035255.1	3386	3311	60.887	0.609475
h1SMnT0035204.1	222	147	0	0
h1SMnT0035205.1	1081	1006	0	0
h1SMnT0035206.1	369	294	0	0
h1SMcT0022885.2	2036	1961	0	0
h1SMcT0022886.1	479	404	0	0
h1SMnT0035137.1	1237	1162	0	0
h1SMnT0035138.1	362	287	27.5069	3.17651
h1SMnT0035139.1	2159	2084	642.516	10.2183
h1SMnT0035140.1	538	463	0	0
h1SMnT0035141.1	3293	3218	9.07677e-08	9.34837e-10
h1SMnT0035142.1	363	288	0	0
h1SMnT0035173.1	1063	988	0	0
h1SMnT0035174.1	867	792	11680.4	488.792
h1SMnT0035175.1	3291	3216	1.9391e-07	1.99837e-09
h1SMnT0035176.1	363	288	0	0
h1SMnT0035177.1	2432	2357	791.544	11.1303
h1SMcT0022892.1	2757	2682	376.956	4.65825
h1SMcT0022664.1	1587	1512	10.4429	0.228908
h1SMnT0034919.1	1713	1638	16.0977	0.325717
h1SMcT0022665.1	9704	9629	13.7915	0.0474704
h1SMcT0022666.1	7223	7148	3.27643	0.0151917
h1SMcT0022667.1	10811	10736	29.5336	0.0911726
h1SMnT0035274.2	204	129	0	0
h1SMcT0022950.1	1132	1057	12.817	0.401884
h1SMnT0035104.1	1776	1701	3629.2	70.7127
h1SMnT0035105.1	369	294	0	0
h1SMnT0035106.1	677	602	13.2547	0.729733
h1SMcT0022811.1	4196	4121	11.2986	0.0908688
h1SMnT0035107.1	906	831	41.8148	1.66771
h1SMcT0022812.1	3862	3787	0	0
h1SMnT0035108.1	942	867	93.5264	3.57525
h1SMnT0035109.1	1235	1160	0	0
h1SMnT0035110.1	557	482	1.42188	0.0977704
h1SMnT0035167.1	426	351	55.6387	5.25365
h1SMcT0022861.1	1552	1477	23	0.516105
h1SMcT0023025.1	1272	1197	237.25	6.56906
h1SMnT0035154.1	904	829	1.00695	0.0402572
h1SMcT0022833.1	1591	1516	183.432	4.0102
h1SMcT0022893.1	2162	2087	1	0.0158807
h1SMcT0022736.1	505	430	2	0.154153
h1SMcT0022737.1	1029	954	47	1.63283
h1SMcT0022738.1	1350	1275	5	0.129972
h1SMnT0035322.1	217	142	0	0
h1SMnT0035323.1	735	660	0	0
h1SMnT0035324.2	335	260	112.176	14.2994
h1SMnT0035227.1	1397	1322	0	0
h1SMcT0022909.1	874	799	14.6833	0.609072
h1SMnT0035228.1	568	493	57.6896	3.8783
h1SMnT0035229.1	524	449	0	0
h1SMcT0023038.1	2979	2904	1095.92	12.5076
h1SMnT0035422.1	134	59	1	0.561745
h1SMcT0023039.2	1098	1023	61.3084	1.98626
h1SMnT0035423.1	937	862	18	0.69208
h1SMnT0035424.1	2291	2216	6	0.0897372
h1SMcT0023051.1	1760	1685	1	0.0196694
h1SMnT0035447.1	696	621	0	0
h1SMnT0035467.1	305	230	0	0
h1SMcT0022957.1	540	465	9.89849	0.705516
h1SMcT0022958.1	458	383	5.62079	0.486395
h1SMcT0022975.1	1214	1139	0	0
h1SMnT0035371.1	220	145	0	0
h1SMnT0035222.1	841	766	0	0
h1SMcT0022906.1	785	710	0	0
h1SMnT0034950.1	246	171	0	0
h1SMnT0035278.1	532	457	0	0
h1SMnT0035279.1	127	52	0	0
h1SMcT0022952.1	2293	2218	109.858	1.64157
h1SMnT0035280.1	972	897	2	0.0738973
h1SMnT0035281.1	1330	1255	7	0.184861
h1SMcT0022934.1	19276	19201	703.379	1.21411
h1SMcT0022898.1	1257	1182	0	0
h1SMcT0022899.1	1154	1079	0.110702	0.00340036
h1SMcT0022900.1	2875	2800	0	0
h1SMcT0022901.1	1798	1723	6.62593e-05	1.27454e-06
h1SMnT0035418.1	379	304	0	0
h1SMnT0035419.1	572	497	0	0
h1SMcT0023037.1	4734	4659	102.985	0.732606
h1SMnT0035420.1	226	151	0	0
h1SMnT0035096.1	559	484	0	0
h1SMcT0022872.1	985	910	2.08392	0.0758981
h1SMcT0022814.1	2646	2571	5.89679	0.0760159
h1SMcT0022815.1	2022	1947	7	0.119158
h1SMcT0022816.1	3124	3049	33.4914	0.364055
h1SMcT0022656.1	6668	6593	2.93914	0.014775
h1SMnT0034905.1	1057	982	6.81351	0.229959
h1SMcT0022657.2	3525	3450	458.739	4.40694
h1SMnT0034906.1	553	478	1	0.0693367
h1SMnT0034907.1	1610	1535	44.0385	0.950856
h1SMnT0034908.1	674	599	20.9714	1.16036
h1SMnT0034909.1	344	269	0	0
h1SMnT0034910.1	874	799	27.1943	1.12803
h1SMcT0022658.1	895	820	171.663	6.9383
h1SMnT0035333.1	518	443	1	0.0748147
h1SMcT0022983.2	1765	1690	367.273	7.20266
h1SMnT0035334.1	355	280	0	0
h1SMnT0035335.1	347	272	0	0
h1SMcT0022982.1	1733	1658	1.88862e-05	3.7753e-07
h1SMnT0035165.1	414	339	0	0
h1SMnT0035166.1	311	236	0	0
h1SMcT0022650.1	3691	3616	0	0
h1SMcT0022651.1	3742	3667	0	0
h1SMnT0034903.1	1789	1714	0	0
h1SMcT0022652.1	16757	16682	7.84544	0.0155869
h1SMcT0022653.1	7978	7903	1.55862	0.00653641
h1SMnT0034904.1	2408	2333	0	0
h1SMcT0022643.1	1273	1198	342	9.46151
h1SMcT0022644.1	746	671	0.804458	0.0397349
h1SMcT0022645.1	752	677	0	0
h1SMcT0022646.1	812	737	0	0
h1SMcT0022878.1	3135	3060	41.4915	0.449396
h1SMnT0035197.1	681	606	4.25778	0.232864
h1SMcT0022879.1	645	570	0	0
h1SMcT0022880.1	1003	928	0	0
h1SMnT0035198.1	3014	2939	18	0.202985
h1SMcT0022974.1	15547	15472	258.406	0.553538
h1SMnT0035321.1	630	555	0	0
h1SMnT0035305.1	1121	1046	13614	431.364
h1SMnT0035306.1	1778	1703	4179.73	81.3437
h1SMnT0035307.1	531	456	0	0
h1SMnT0035308.1	1309	1234	5972.71	160.416
h1SMnT0035309.1	1106	1031	0	0
h1SMnT0035310.1	1917	1842	2008.76	36.1435
h1SMnT0035311.1	1033	958	0	0
h1SMnT0035312.1	3291	3216	1.9391e-07	1.99837e-09
h1SMnT0035313.1	363	288	0	0
h1SMnT0035314.1	3292	3217	1.3266e-07	1.36672e-09
h1SMnT0035315.1	1694	1619	0	0
h1SMnT0035316.1	2161	2086	0	0
h1SMcT0022894.1	1956	1881	427.565	7.53364
h1SMnT0035285.1	673	598	0	0
h1SMnT0035286.1	153	78	0	0
h1SMnT0035287.1	556	481	2.9812	0.205418
h1SMnT0035288.1	558	483	0.0187968	0.00128981
h1SMnT0035289.4	2122	2047	43.5292	0.70478
h1SMcT0022955.1	8642	8567	17.1174	0.0662215
h1SMcT0023031.1	565	490	0	0
h1SMnT0035406.1	1639	1564	1.06469	0.0225619
h1SMcT0023032.1	1505	1430	165.221	3.8293
h1SMnT0035407.1	2457	2382	20.7392	0.288564
h1SMcT0022953.1	2474	2399	0	0
h1SMcT0022996.1	3781	3706	25.4289	0.227412
h1SMcT0022890.1	1269	1194	0	0
h1SMnT0035209.1	395	320	0	0
h1SMcT0022891.1	597	522	5	0.317461
h1SMnT0035210.1	396	321	10.1905	1.05216
h1SMnT0035211.1	681	606	3	0.164074
h1SMcT0022866.1	913	838	49.3915	1.95344
h1SMcT0022973.1	3555	3480	323.911	3.08488
h1SMnT0035320.1	1153	1078	8	0.245959
h1SMnT0035457.1	224	149	0	0
h1SMcT0023053.1	1061	986	107.938	3.62818
h1SMnT0035458.1	385	310	15.8611	1.69575
h1SMcT0023003.1	902	827	225	9.01712
h1SMnT0035361.1	949	874	2	0.075842
h1SMnT0035362.1	212	137	0	0
h1SMcT0023004.1	713	638	0	0
h1SMcT0022831.1	1756	1681	0	0
h1SMnT0035146.1	130	55	0	0
h1SMnT0035147.1	329	254	1	0.130484
h1SMnT0035148.1	441	366	0	0
h1SMcT0022832.1	1390	1315	224.895	5.66819
h1SMcT0022887.1	2842	2767	0	0
h1SMnT0035207.1	381	306	0	0
h1SMnT0035182.2	1784	1709	19	0.36847
h1SMnT0035183.1	1315	1240	0	0
h1SMcT0022782.1	1579	1504	1117.66	24.6292
h1SMcT0022783.1	924	849	0	0
h1SMnT0035061.1	497	422	0	0
h1SMcT0022784.1	1038	963	0	0
h1SMcT0023060.1	799	724	0	0
h1SMcT0022856.1	689	614	1.13197	0.0611025
h1SMcT0022857.1	1071	996	4.81511	0.160228
h1SMcT0022920.1	6196	6121	20.1423	0.109063
h1SMcT0022921.3	1402	1327	0	0
h1SMnT0035006.1	4147	4072	6.01849	0.0489859
h1SMnT0035007.1	2193	2118	117.554	1.83951
h1SMnT0035344.1	214	139	0	0
h1SMnT0035122.1	651	576	87.2048	5.01775
h1SMnT0035425.1	499	424	0	0
h1SMnT0035426.1	325	250	1	0.132572
h1SMcT0023008.1	2256	2181	165.651	2.51726
h1SMnT0035372.1	309	234	0	0
h1SMnT0035373.2	2430	2355	133.571	1.8798
h1SMnT0035343.1	112	37.0051	0	0
h1SMnT0035317.1	961	886	0	0
h1SMcT0022971.1	1182	1107	5.26067	0.157501
h1SMcT0022823.1	2805	2730	40.8497	0.495926
h1SMnT0035111.1	308	233	5.66695	0.806091
h1SMnT0035112.1	328	253	0	0
h1SMnT0035113.2	311	236	0	0
h1SMnT0035114.1	344	269	0	0
