target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	5	0.292098
h1SMnT0035429.1	433	384	12.558	1.69843
h1SMnT0035428.2	1171	1122	5.5004	0.254602
h1SMnT0035430.1	225	176	3	0.885258
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	1.44345	0.171154
h1SMcT0022992.1	5186	5137	11.9899	0.121218
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	2	0.164092
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	48.4761	0.775843
h1SMnT0035367.1	2210	2161	25.5251	0.613442
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	0	0
h1SMnT0035370.1	1798	1749	5.29899e-06	1.57349e-07
h1SMcT0023064.1	649	600	6.24145	0.540251
h1SMcT0022911.1	964	915	297.71	16.8979
h1SMcT0022912.1	1707	1658	86.9785	2.72451
h1SMnT0035348.1	2018	1969	137.94	3.63836
h1SMcT0022995.1	1592	1543	234.275	7.88537
h1SMnT0035349.1	581	532	26.4157	2.57877
h1SMnT0035350.1	437	388	24.0543	3.21975
h1SMnT0035351.1	251	202	1	0.257104
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	2.63398	0.0777249
h1SMnT0035408.1	676	627	2.97502	0.246424
h1SMnT0035149.1	469	420	1.80703	0.223448
h1SMcT0022739.1	1385	1336	2.33754	0.0908686
h1SMcT0022740.2	1315	1266	87	3.569
h1SMnT0035008.1	217	168	0	0
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	0	0
h1SMcT0023055.1	5046	4997	53.7041	0.558161
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	4178	601.066
h1SMnT0035251.1	2625	2576	2.05238	0.0413782
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
