target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	863	9.38944	0.334762
h1SMnT0035429.1	433	358	22	1.89081
h1SMnT0035428.2	1171	1096	7.3214	0.205537
h1SMnT0035430.1	225	150	1	0.205124
h1SMcT0022937.1	1148	1073	0	0
h1SMnT0035345.1	487	412	0	0
h1SMcT0022992.1	5186	5111	20.9647	0.126209
h1SMnT0035168.1	667	592	0	0
h1SMnT0035169.1	682	607	1	0.0506896
h1SMnT0035364.1	3295	3220	0	0
h1SMnT0035365.1	822	747	0.747539	0.0307908
h1SMnT0035366.1	3294	3219	322.13	3.07906
h1SMnT0035367.1	2210	2135	0.310645	0.00447686
h1SMnT0035368.1	649	574	0	0
h1SMnT0035369.1	3295	3220	19.4058	0.185432
h1SMnT0035370.1	1798	1723	98.7105	1.76273
h1SMcT0023064.1	649	574	0	0
h1SMcT0022911.1	964	889	288.127	9.97218
h1SMcT0022912.1	1707	1632	36.4079	0.686409
h1SMnT0035348.1	2018	1943	73.4416	1.16299
h1SMcT0022995.1	1592	1517	1.32904e-08	2.69563e-10
h1SMnT0035349.1	581	506	5.57399	0.33894
h1SMnT0035350.1	437	362	5.34553	0.454349
h1SMnT0035351.1	251	176	0	0
h1SMnT0035439.1	173	98	0	0
h1SMcT0023009.1	1809	1734	3.31344	0.0587946
h1SMnT0035408.1	676	601	0	0
h1SMnT0035149.1	469	394	0	0
h1SMcT0022739.1	1385	1310	0	0
h1SMcT0022740.2	1315	1240	82	2.0347
h1SMnT0035008.1	217	142	0	0
h1SMnT0035009.1	403	328	0	0
h1SMnT0035304.1	214	139	0	0
h1SMcT0023054.1	1130	1055	2.77965	0.0810672
h1SMcT0023055.1	5046	4971	41.5644	0.257268
h1SMcT0022976.1	1057	982	0	0
h1SMnT0035249.1	307	232	0	0
h1SMnT0035250.1	410	335	26325	2417.86
h1SMnT0035251.1	2625	2550	2.00401	0.0241806
h1SMcT0022931.1	1208	1133	0	0
h1SMnT0035252.1	344	269	0	0
h1SMnT0035253.1	459	384	0	0
h1SMcT0022932.1	1030	955	511	16.4636
h1SMnT0035254.1	593	518	2	0.118798
h1SMcT0022933.2	2471	2396	933.706	11.9903
h1SMnT0035255.1	3386	3311	67.8718	0.630721
h1SMnT0035204.1	222	147	0	0
h1SMnT0035205.1	1081	1006	3	0.0917552
h1SMnT0035206.1	369	294	0	0
h1SMcT0022885.2	2036	1961	0	0
h1SMcT0022886.1	479	404	6.02739	0.459045
h1SMnT0035137.1	1237	1162	0	0
h1SMnT0035138.1	362	287	42.2859	4.53337
h1SMnT0035139.1	2159	2084	1744.06	25.7496
