target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	3	0.202192
h1SMnT0035429.1	433	384	19	2.96461
h1SMnT0035428.2	1171	1122	4.21616	0.225149
h1SMnT0035430.1	225	176	0	0
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	3.29277	0.450436
h1SMcT0022992.1	5186	5137	12.6046	0.147016
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	0	0
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	33.7717	0.623568
h1SMnT0035367.1	2210	2161	24.5962	0.681959
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	0	0
h1SMnT0035370.1	1798	1749	3.13686e-08	1.07461e-09
h1SMcT0023064.1	649	600	6.25276	0.624404
h1SMcT0022911.1	964	915	219.88	14.3983
h1SMcT0022912.1	1707	1658	0.250385	0.00904834
h1SMnT0035348.1	2018	1969	132.24	4.02404
h1SMcT0022995.1	1592	1543	150.936	5.861
h1SMnT0035349.1	581	532	26.8221	3.02083
h1SMnT0035350.1	437	388	27.4281	4.23554
h1SMnT0035351.1	251	202	0	0
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	5.25898	0.179033
h1SMnT0035408.1	676	627	3.03273	0.289809
h1SMnT0035149.1	469	420	0	0
h1SMcT0022739.1	1385	1336	4.75978	0.213464
h1SMcT0022740.2	1315	1266	69	3.26558
h1SMnT0035008.1	217	168	0	0
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	0	0
h1SMcT0023055.1	5046	4997	61.4153	0.736398
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	3746	621.736
h1SMnT0035251.1	2625	2576	3.04314	0.0707818
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	254	15.5135
h1SMnT0035254.1	593	544	0	0
h1SMcT0022933.2	2471	2422	779.688	19.2882
h1SMnT0035255.1	3386	3337	85.3669	1.53278
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	1	0.0580585
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0	0
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	0	0
h1SMnT0035139.1	2159	2110	0.0486886	0.00138258
h1SMnT0035140.1	538	489	0	0
h1SMnT0035141.1	3293	3244	0	0
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
h1SMnT0035174.1	867	818	2472.35	181.093
h1SMnT0035175.1	3291	3242	0	0
h1SMnT0035176.1	363	314	0	0
h1SMnT0035177.1	2432	2383	275.438	6.9254
h1SMcT0022892.1	2757	2708	829.787	18.3596
h1SMcT0022664.1	1587	1538	0	0
h1SMnT0034919.1	1713	1664	38.6576	1.39196
h1SMcT0022665.1	9704	9655	13.4936	0.0837374
h1SMcT0022666.1	7223	7174	6.12182e-08	5.11287e-10
h1SMcT0022667.1	10811	10762	46.3308	0.257942
h1SMnT0035274.2	204	155	0	0
h1SMcT0022950.1	1132	1083	11.5593	0.639509
h1SMnT0035104.1	1776	1727	1444.71	50.1225
h1SMnT0035105.1	369	320	0	0
h1SMnT0035106.1	677	628	20.8996	1.99399
