target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	4	0.152815
h1SMnT0035429.1	433	234	10	1.20652
h1SMnT0035428.2	1171	972	13.0905	0.380226
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	1.02574	0.100553
h1SMcT0022992.1	5186	4987	13.7567	0.0778801
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	0	0
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	276.268	2.52012
h1SMnT0035367.1	2210	2011	9630.06	135.197
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	716.303	12.6473
h1SMcT0023064.1	649	450	10.1902	0.639326
h1SMcT0022911.1	964	765	13.5654	0.500635
h1SMcT0022912.1	1707	1508	44.0332	0.824385
h1SMnT0035348.1	2018	1819	72.598	1.12679
h1SMcT0022995.1	1592	1393	0	0
h1SMnT0035349.1	581	382	12.6741	0.936707
h1SMnT0035350.1	437	238	2.37405	0.28162
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	180.526	3.16566
h1SMnT0035408.1	676	477	1.37069	0.0811285
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	5.44263	0.129561
h1SMcT0022740.2	1315	1116	125	3.16225
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	1	0.138395
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	1.3437	0.0407476
h1SMcT0023055.1	5046	4847	53.3231	0.310594
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	21067	2818.85
h1SMnT0035251.1	2625	2426	2.00386	0.0233199
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	523	17.7685
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	928.427	11.5369
h1SMnT0035255.1	3386	3187	54.8851	0.486209
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	1.41929	0.143109
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	56.4157	9.77155
h1SMnT0035139.1	2159	1960	477.492	6.87798
h1SMnT0035140.1	538	339	13.3659	1.11314
h1SMnT0035141.1	3293	3094	0	0
h1SMnT0035142.1	363	164	0	0
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	10678.9	451.337
h1SMnT0035175.1	3291	3092	0	0
h1SMnT0035176.1	363	164	0	0
h1SMnT0035177.1	2432	2233	10570.9	133.651
h1SMcT0022892.1	2757	2558	394.488	4.35396
h1SMcT0022664.1	1587	1388	3.52441	0.0716883
h1SMnT0034919.1	1713	1514	17.0531	0.318002
h1SMcT0022665.1	9704	9505	0	0
h1SMcT0022666.1	7223	7024	27.5796	0.110855
h1SMcT0022667.1	10811	10612	45.1305	0.120067
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	7.44764	0.225366
h1SMnT0035104.1	1776	1577	10804.2	193.425
h1SMnT0035105.1	369	170	0	0
h1SMnT0035106.1	677	478	23.5028	1.38817
h1SMcT0022811.1	4196	3997	18.3009	0.129268
h1SMnT0035107.1	906	707	74.6752	2.982
h1SMcT0022812.1	3862	3663	5.5234	0.0425717
h1SMnT0035108.1	942	743	116.456	4.42509
h1SMnT0035109.1	1235	1036	0	0
h1SMnT0035110.1	557	358	0	0
h1SMnT0035167.1	426	227	36	4.47742
h1SMcT0022861.1	1552	1353	27.89	0.581972
h1SMcT0023025.1	1272	1073	392.653	10.3314
h1SMnT0035154.1	904	705	0	0
h1SMcT0022833.1	1591	1392	376.402	7.6342
h1SMcT0022893.1	2162	1963	0	0
h1SMcT0022736.1	505	306	2	0.184527
h1SMcT0022737.1	1029	830	49	1.66674
h1SMcT0022738.1	1350	1151	0.566084	0.0138854
h1SMnT0035322.1	217	32.019	0	0
h1SMnT0035323.1	735	536	0	0
h1SMnT0035324.2	335	136	68.0465	14.1259
h1SMnT0035227.1	1397	1198	1	0.0235665
h1SMcT0022909.1	874	675	21.75	0.909717
h1SMnT0035228.1	568	369	2829.61	216.497
h1SMnT0035229.1	524	325	0	0
h1SMcT0023038.1	2979	2780	1107.52	11.2476
h1SMnT0035422.1	134	11.1029	0	0
h1SMcT0023039.2	1098	899	62.1671	1.95232
h1SMnT0035423.1	937	738	12.6514	0.483986
h1SMnT0035424.1	2291	2092	14	0.188937
h1SMcT0023051.1	1760	1561	1	0.0180862
h1SMnT0035447.1	696	497	0	0
h1SMnT0035467.1	305	106.025	0	0
h1SMcT0022957.1	540	341	3.37462	0.279397
h1SMcT0022958.1	458	259	7.24126	0.789342
h1SMcT0022975.1	1214	1015	0	0
h1SMnT0035371.1	220	33.5881	0	0
h1SMnT0035222.1	841	642	2	0.0879521
h1SMcT0022906.1	785	586	0	0
