target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	838.956	15	0.786175
h1SMnT0035429.1	433	333.956	30	3.95002
h1SMnT0035428.2	1171	1071.96	8.89967	0.36506
h1SMnT0035430.1	225	125.958	3	1.04728
h1SMcT0022937.1	1148	1048.96	0	0
h1SMnT0035345.1	487	387.956	0	0
h1SMcT0022992.1	5186	5086.96	9.5826	0.0828309
h1SMnT0035168.1	667	567.956	0	0
h1SMnT0035169.1	682	582.956	2	0.150855
h1SMnT0035364.1	3295	3195.96	0	0
h1SMnT0035365.1	822	722.956	0	0
h1SMnT0035366.1	3294	3194.96	49.285	0.678292
h1SMnT0035367.1	2210	2110.96	0.139706	0.00291008
h1SMnT0035368.1	649	549.956	0	0
h1SMnT0035369.1	3295	3195.96	0	0
h1SMnT0035370.1	1798	1698.96	17.572	0.454784
h1SMcT0023064.1	649	549.956	11.976	0.957525
h1SMcT0022911.1	964	864.956	89.0642	4.52769
h1SMcT0022912.1	1707	1607.96	88.1566	2.41073
h1SMnT0035348.1	2018	1918.96	88.2814	2.02289
h1SMcT0022995.1	1592	1492.96	437.39	12.8822
h1SMnT0035349.1	581	481.956	20.214	1.84421
h1SMnT0035350.1	437	337.956	20.7796	2.70361
h1SMnT0035351.1	251	151.956	0	0
h1SMnT0035439.1	173	74.5554	0	0
h1SMcT0023009.1	1809	1709.96	3.11758	0.0801678
h1SMnT0035408.1	676	576.956	0	0
h1SMnT0035149.1	469	369.956	0	0
h1SMcT0022739.1	1385	1285.96	0	0
h1SMcT0022740.2	1315	1215.96	81	2.9291
h1SMnT0035008.1	217	117.962	0	0
h1SMnT0035009.1	403	303.956	1	0.144663
h1SMnT0035304.1	214	114.964	0	0
h1SMcT0023054.1	1130	1030.96	0	0
h1SMcT0023055.1	5046	4946.96	84.1762	0.748201
h1SMcT0022976.1	1057	957.956	1.61223	0.0740029
h1SMnT0035249.1	307	207.956	0	0
h1SMnT0035250.1	410	310.956	11476	1622.78
h1SMnT0035251.1	2625	2525.96	4.00355	0.0696926
h1SMcT0022931.1	1208	1108.96	0	0
h1SMnT0035252.1	344	244.956	0	0
h1SMnT0035253.1	459	359.956	0	0
h1SMcT0022932.1	1030	930.956	347	16.3896
h1SMnT0035254.1	593	493.956	0	0
h1SMcT0022933.2	2471	2371.96	1129.93	20.9465
h1SMnT0035255.1	3386	3286.96	163.063	2.18137
h1SMnT0035204.1	222	122.959	0	0
h1SMnT0035205.1	1081	981.956	1	0.0447791
h1SMnT0035206.1	369	269.956	0	0
h1SMcT0022885.2	2036	1936.96	0	0
h1SMcT0022886.1	479	379.956	0	0
h1SMnT0035137.1	1237	1137.96	0	0
h1SMnT0035138.1	362	262.956	2.89293	0.48375
h1SMnT0035139.1	2159	2059.96	0	0
h1SMnT0035140.1	538	438.956	7.96474	0.797843
h1SMnT0035141.1	3293	3193.96	0	0
h1SMnT0035142.1	363	263.956	0	0
h1SMnT0035173.1	1063	963.956	0	0
h1SMnT0035174.1	867	767.956	1831.52	104.868
h1SMnT0035175.1	3291	3191.96	0	0
h1SMnT0035176.1	363	263.956	0	0
h1SMnT0035177.1	2432	2332.96	918.402	17.3098
h1SMcT0022892.1	2757	2657.96	705.837	11.6768
h1SMcT0022664.1	1587	1487.96	54.7586	1.61819
h1SMnT0034919.1	1713	1613.96	43.4578	1.18398
h1SMcT0022665.1	9704	9604.96	9.53931	0.0436706
h1SMcT0022666.1	7223	7123.96	6.64992	0.0410452
h1SMcT0022667.1	10811	10712	6.16499	0.0253064
h1SMnT0035274.2	204	104.984	0	0
h1SMcT0022950.1	1132	1032.96	8.63033	0.367378
h1SMnT0035104.1	1776	1676.96	6541.67	171.528
h1SMnT0035105.1	369	269.956	0	0
h1SMnT0035106.1	677	577.956	6.16499	0.469034
h1SMcT0022811.1	4196	4096.96	4.00207	0.0429527
h1SMnT0035107.1	906	806.956	77.4232	4.21879
h1SMcT0022812.1	3862	3762.96	0	0
h1SMnT0035108.1	942	842.956	84.6133	4.41368
h1SMnT0035109.1	1235	1135.96	0	0
h1SMnT0035110.1	557	457.956	0.205416	0.0197232
h1SMnT0035167.1	426	326.956	8	1.07589
h1SMcT0022861.1	1552	1452.96	39.4939	1.19521
h1SMcT0023025.1	1272	1172.96	171.804	6.44048
h1SMnT0035154.1	904	804.956	1.00646	0.0549782
h1SMcT0022833.1	1591	1491.96	300.532	8.8573
h1SMcT0022893.1	2162	2062.96	2.37876	0.0507023
h1SMcT0022736.1	505	405.956	0	0
h1SMcT0022737.1	1029	929.956	57	2.69513
h1SMcT0022738.1	1350	1250.96	6	0.2109
h1SMnT0035322.1	217	117.962	0	0
h1SMnT0035323.1	735	635.956	0	0
h1SMnT0035324.2	335	235.956	229.357	42.7413
h1SMnT0035227.1	1397	1297.96	0	0
h1SMcT0022909.1	874	774.956	0	0
h1SMnT0035228.1	568	468.956	37.1948	3.48752
h1SMnT0035229.1	524	424.956	0	0
h1SMcT0023038.1	2979	2879.96	992.379	15.1516
h1SMnT0035422.1	134	42.0143	0	0
h1SMcT0023039.2	1098	998.956	111.235	4.89625
h1SMnT0035423.1	937	837.956	52.7652	2.76881
h1SMnT0035424.1	2291	2191.96	84	1.68506
h1SMcT0023051.1	1760	1660.96	0	0
h1SMnT0035447.1	696	596.956	0	0
h1SMnT0035467.1	305	205.956	0	0
h1SMcT0022957.1	540	440.956	5	0.498588
h1SMcT0022958.1	458	358.956	37.9923	4.65394
h1SMcT0022975.1	1214	1114.96	0	0
h1SMnT0035371.1	220	120.96	0	0
h1SMnT0035222.1	841	741.956	3	0.177791
h1SMcT0022906.1	785	685.956	0	0
h1SMnT0034950.1	246	146.956	0	0
h1SMnT0035278.1	532	432.956	1	0.10156
h1SMnT0035279.1	127	37.5359	0	0
h1SMcT0022952.1	2293	2193.96	249.818	5.00683
h1SMnT0035280.1	972	872.956	10	0.503703
h1SMnT0035281.1	1330	1230.96	27	0.964469
h1SMcT0022934.1	19276	19177	240.813	0.552162
h1SMcT0022898.1	1257	1157.96	0	0
h1SMcT0022899.1	1154	1054.96	0	0
h1SMcT0022900.1	2875	2775.96	0	0
h1SMcT0022901.1	1798	1698.96	0.000165831	4.29191e-06
h1SMnT0035418.1	379	279.956	0	0
h1SMnT0035419.1	572	472.956	0	0
h1SMcT0023037.1	4734	4634.96	52.1335	0.494582
h1SMnT0035420.1	226	126.958	0	0
h1SMnT0035096.1	559	459.956	0	0
h1SMcT0022872.1	985	885.956	0	0
h1SMcT0022814.1	2646	2546.96	6.40361	0.110553
h1SMcT0022815.1	2022	1922.96	8.94641	0.204572
h1SMcT0022816.1	3124	3024.96	68.1907	0.991227
h1SMcT0022656.1	6668	6568.96	48.1879	0.322559
h1SMnT0034905.1	1057	957.956	13.2609	0.608685
h1SMcT0022657.2	3525	3425.96	283.71	3.64133
h1SMnT0034906.1	553	453.956	4.64551	0.449973
h1SMnT0034907.1	1610	1510.96	67.4911	1.96409
h1SMnT0034908.1	674	574.956	38.242	2.92464
h1SMnT0034909.1	344	244.956	0	0
h1SMnT0034910.1	874	774.956	4.84947	0.275159
h1SMcT0022658.1	895	795.956	110.413	6.09957
h1SMnT0035333.1	518	418.956	0	0
h1SMcT0022983.2	1765	1665.96	399.665	10.5487
h1SMnT0035334.1	355	255.956	0	0
h1SMnT0035335.1	347	247.956	0	0
h1SMcT0022982.1	1733	1633.96	33.1897	0.893162
h1SMnT0035165.1	414	314.956	0	0
h1SMnT0035166.1	311	211.956	1	0.207454
h1SMcT0022650.1	3691	3591.96	0	0
h1SMcT0022651.1	3742	3642.96	0	0
h1SMnT0034903.1	1789	1689.96	0	0
h1SMcT0022652.1	16757	16658	3.52567	0.00930651
h1SMcT0022653.1	7978	7878.96	3.23959	0.0180796
h1SMnT0034904.1	2408	2308.96	0	0
h1SMcT0022643.1	1273	1173.96	392.153	14.6883
h1SMcT0022644.1	746	646.956	0	0
h1SMcT0022645.1	752	652.956	0	0
h1SMcT0022646.1	812	712.956	0.58613	0.0361491
h1SMcT0022878.1	3135	3035.96	92.6224	1.34149
h1SMnT0035197.1	681	581.956	8.3448	0.630511
h1SMcT0022879.1	645	545.956	0	0
h1SMcT0022880.1	1003	903.956	124.881	6.07456
h1SMnT0035198.1	3014	2914.96	69	1.04084
h1SMcT0022974.1	15547	15448	682.532	1.94276
h1SMnT0035321.1	630	530.956	0	0
h1SMnT0035305.1	1121	1021.96	83.4064	3.58867
h1SMnT0035306.1	1778	1678.96	1884.3	49.3488
h1SMnT0035307.1	531	431.956	0	0
h1SMnT0035308.1	1309	1209.96	10479.2	380.826
h1SMnT0035309.1	1106	1006.96	0	0
h1SMnT0035310.1	1917	1817.96	2695.75	65.2023
h1SMnT0035311.1	1033	933.956	0	0
h1SMnT0035312.1	3291	3191.96	0	0
h1SMnT0035313.1	363	263.956	0	0
h1SMnT0035314.1	3292	3192.96	0	0
h1SMnT0035315.1	1694	1594.96	1.5223	0.041968
h1SMnT0035316.1	2161	2061.96	0	0
h1SMcT0022894.1	1956	1856.96	349.681	8.28014
h1SMnT0035285.1	673	573.956	0	0
h1SMnT0035286.1	153	56.4901	0	0
h1SMnT0035287.1	556	456.956	1.98402	0.190914
h1SMnT0035288.1	558	458.956	0.0159818	0.00153116
h1SMnT0035289.4	2122	2022.96	28.3862	0.617004
h1SMcT0022955.1	8642	8542.96	53.5629	0.275691
h1SMcT0023031.1	565	465.956	0	0
h1SMnT0035406.1	1639	1539.96	2.04212	0.0583096
h1SMcT0023032.1	1505	1405.96	304.105	9.51084
h1SMnT0035407.1	2457	2357.96	27.2549	0.508248
h1SMcT0022953.1	2474	2374.96	0	0
h1SMcT0022996.1	3781	3681.96	53.8369	0.642937
h1SMcT0022890.1	1269	1169.96	0	0
h1SMnT0035209.1	395	295.956	8.42578e-07	1.25184e-07
h1SMcT0022891.1	597	497.956	3	0.264909
h1SMnT0035210.1	396	296.956	4.71359	0.697954
h1SMnT0035211.1	681	581.956	0	0
h1SMcT0022866.1	913	813.956	49.6503	2.68218
h1SMcT0022973.1	3555	3455.96	551.228	7.01343
h1SMnT0035320.1	1153	1053.96	8	0.33376
h1SMnT0035457.1	224	124.958	0	0
h1SMcT0023053.1	1061	961.956	168.383	7.69682
h1SMnT0035458.1	385	285.956	14.1427	2.1747
h1SMcT0023003.1	902	802.956	168	9.19993
h1SMnT0035361.1	949	849.956	0	0
h1SMnT0035362.1	212	112.967	1	0.389239
h1SMcT0023004.1	713	613.956	0	0
h1SMcT0022831.1	1756	1656.96	0	0
h1SMnT0035146.1	130	39.3962	0	0
h1SMnT0035147.1	329	229.956	0	0
h1SMnT0035148.1	441	341.956	0	0
h1SMcT0022832.1	1390	1290.96	27.6401	0.941446
h1SMcT0022887.1	2842	2742.96	0	0
h1SMnT0035207.1	381	281.956	0	0
h1SMnT0035182.2	1784	1684.96	11.842	0.309032
h1SMnT0035183.1	1315	1215.96	0	0
h1SMcT0022782.1	1579	1479.96	1167.79	34.6963
h1SMcT0022783.1	924	824.956	11.7897	0.628406
h1SMnT0035061.1	497	397.956	0	0
h1SMcT0022784.1	1038	938.956	0	0
h1SMcT0023060.1	799	699.956	0	0
h1SMcT0022856.1	689	589.956	0	0
h1SMcT0022857.1	1071	971.956	6.71031	0.303573
h1SMcT0022920.1	6196	6096.96	705.731	5.08971
h1SMcT0022921.3	1402	1302.96	0	0
h1SMnT0035006.1	4147	4047.96	0	0
h1SMnT0035007.1	2193	2093.96	18.9861	0.39869
h1SMnT0035344.1	214	114.964	0	0
h1SMnT0035122.1	651	551.956	95.9258	7.64184
h1SMnT0035425.1	499	399.956	0	0
h1SMnT0035426.1	325	225.956	0	0
h1SMcT0023008.1	2256	2156.96	947.893	19.3235
h1SMnT0035372.1	309	209.956	0	0
h1SMnT0035373.2	2430	2330.96	132.087	2.49168
h1SMnT0035343.1	112	29.5318	0	0
h1SMnT0035317.1	961	861.956	1.9468	0.0993122
