target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	1	0.07248
h1SMnT0035429.1	433	384	13	2.18138
h1SMnT0035428.2	1171	1122	4.37262	0.251113
h1SMnT0035430.1	225	176	5.70797	2.08972
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	0	0
h1SMcT0022992.1	5186	5137	18.3983	0.230775
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	0	0
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	76.1853	1.51278
h1SMnT0035367.1	2210	2161	0.803803	0.0239671
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	24.1799	0.479983
h1SMnT0035370.1	1798	1749	0	0
h1SMcT0023064.1	649	600	0	0
h1SMcT0022911.1	964	915	191.914	13.5147
h1SMcT0022912.1	1707	1658	4.26717	0.165835
h1SMnT0035348.1	2018	1969	109.555	3.58515
h1SMcT0022995.1	1592	1543	97.0722	4.05368
h1SMnT0035349.1	581	532	36.8355	4.46144
h1SMnT0035350.1	437	388	7.10474	1.17988
h1SMnT0035351.1	251	202	1	0.318984
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	3.52858	0.129184
h1SMnT0035408.1	676	627	0	0
h1SMnT0035149.1	469	420	3.1822	0.4882
h1SMcT0022739.1	1385	1336	3.35457	0.16179
h1SMcT0022740.2	1315	1266	71	3.61364
h1SMnT0035008.1	217	168	0	0
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	3.30558	0.197034
h1SMcT0023055.1	5046	4997	53.2286	0.686365
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	2993	534.219
h1SMnT0035251.1	2625	2576	5.10666	0.127735
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	281	18.4568
h1SMnT0035254.1	593	544	1	0.118446
h1SMcT0022933.2	2471	2422	742	19.7401
h1SMnT0035255.1	3386	3337	81.7832	1.57917
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	0	0
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0	0
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	0	0
h1SMnT0035139.1	2159	2110	0.142144	0.00434077
h1SMnT0035140.1	538	489	0	0
h1SMnT0035141.1	3293	3244	0	0
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
