target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	694.977	3	0.194549
h1SMnT0035429.1	433	190.995	20	4.71939
h1SMnT0035428.2	1171	927.968	48.8377	2.37192
h1SMnT0035430.1	225	34.904	0	0
h1SMcT0022937.1	1148	904.968	0	0
h1SMnT0035345.1	487	244.579	0	0
h1SMcT0022992.1	5186	4942.97	21.2446	0.193703
h1SMnT0035168.1	667	424.157	0	0
h1SMnT0035169.1	682	439.125	2	0.205267
h1SMnT0035364.1	3295	3051.97	0	0
h1SMnT0035365.1	822	579.016	0	0
h1SMnT0035366.1	3294	3050.97	5.5979	0.0826922
h1SMnT0035367.1	2210	1966.97	0	0
h1SMnT0035368.1	649	406.157	0	0
h1SMnT0035369.1	3295	3051.97	8.26416	0.122038
h1SMnT0035370.1	1798	1554.97	18.6426	0.540335
h1SMcT0023064.1	649	406.157	45.6302	5.06332
h1SMcT0022911.1	964	720.977	0	0
h1SMcT0022912.1	1707	1463.97	37.5381	1.15563
h1SMnT0035348.1	2018	1774.97	123.4	3.1333
h1SMcT0022995.1	1592	1348.97	0	0
h1SMnT0035349.1	581	338.232	4.06811	0.54207
h1SMnT0035350.1	437	194.939	20.9163	4.83573
h1SMnT0035351.1	251	42.556	5	5.29525
h1SMnT0035439.1	173	32.389	0	0
h1SMcT0023009.1	1809	1565.97	1.03637	0.0298269
h1SMnT0035408.1	676	433.141	0	0
h1SMnT0035149.1	469	226.674	0	0
h1SMcT0022739.1	1385	1141.97	0	0
h1SMcT0022740.2	1315	1071.97	92	3.86797
h1SMnT0035008.1	217	33.5623	0	0
h1SMnT0035009.1	403	161.427	0	0
h1SMnT0035304.1	214	33.1558	0	0
h1SMcT0023054.1	1130	886.968	0	0
h1SMcT0023055.1	5046	4802.97	67.6511	0.634808
h1SMcT0022976.1	1057	813.968	0	0
h1SMnT0035249.1	307	74.7909	0	0
h1SMnT0035250.1	410	168.28	5850	1566.75
h1SMnT0035251.1	2625	2381.97	10	0.189209
h1SMcT0022931.1	1208	964.968	0	0
h1SMnT0035252.1	344	105.443	0	0
h1SMnT0035253.1	459	216.729	0	0
h1SMcT0022932.1	1030	786.968	352	20.1587
h1SMnT0035254.1	593	350.223	0	0
h1SMcT0022933.2	2471	2227.97	729.364	14.7541
h1SMnT0035255.1	3386	3142.97	87.3799	1.25299
h1SMnT0035204.1	222	34.3224	0	0
h1SMnT0035205.1	1081	837.968	0	0
h1SMnT0035206.1	369	128.676	0	0
h1SMcT0022885.2	2036	1792.97	0	0
h1SMcT0022886.1	479	236.627	0	0
h1SMnT0035137.1	1237	993.968	0.000188849	8.56286e-06
h1SMnT0035138.1	362	122.034	2.56537	0.947432
h1SMnT0035139.1	2159	1915.97	15.6433	0.367973
h1SMnT0035140.1	538	295.38	3.32766	0.507733
h1SMnT0035141.1	3293	3049.97	0	0
h1SMnT0035142.1	363	122.984	506.307	185.542
h1SMnT0035173.1	1063	819.968	66.2473	3.64123
h1SMnT0035174.1	867	624.002	10058.6	726.487
h1SMnT0035175.1	3291	3047.97	0	0
h1SMnT0035176.1	363	122.984	506.307	185.542
h1SMnT0035177.1	2432	2188.97	1432.19	29.4876
h1SMcT0022892.1	2757	2513.97	509.421	9.1326
h1SMcT0022664.1	1587	1343.97	21.4091	0.717936
h1SMnT0034919.1	1713	1469.97	52.134	1.59842
h1SMcT0022665.1	9704	9460.97	3.81337	0.0181656
h1SMcT0022666.1	7223	6979.97	2.83892	0.0183306
h1SMcT0022667.1	10811	10568	10.1085	0.0431095
h1SMnT0035274.2	204	32.4505	0	0
h1SMcT0022950.1	1132	888.968	17	0.861867
h1SMnT0035104.1	1776	1532.97	17825.1	524.055
h1SMnT0035105.1	369	128.676	0	0
