target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	3	0.174467
h1SMnT0035429.1	433	384	16	2.15418
h1SMnT0035428.2	1171	1122	3.09509	0.142618
h1SMnT0035430.1	225	176	3	0.881256
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	1.28622	0.151822
h1SMcT0022992.1	5186	5137	20.4693	0.20601
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	0	0
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	38.0601	0.606385
h1SMnT0035367.1	2210	2161	261.05	6.24542
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	11.4593	0.182516
h1SMnT0035370.1	1798	1749	0	0
h1SMcT0023064.1	649	600	4.06118	0.34994
h1SMcT0022911.1	964	915	269.251	15.2135
h1SMcT0022912.1	1707	1658	1.91094	0.0595875
h1SMnT0035348.1	2018	1969	132.267	3.47296
h1SMcT0022995.1	1592	1543	447.454	14.9926
h1SMnT0035349.1	581	532	31.6005	3.07097
h1SMnT0035350.1	437	388	23.3538	3.11185
h1SMnT0035351.1	251	202	0	0
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	2.91456	0.0856157
h1SMnT0035408.1	676	627	0	0
h1SMnT0035149.1	469	420	3.0392	0.374113
h1SMcT0022739.1	1385	1336	2.68922	0.104067
h1SMcT0022740.2	1315	1266	92	3.75705
h1SMnT0035008.1	217	168	0	0
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	0	0
h1SMcT0023055.1	5046	4997	60.4209	0.625131
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	3962	567.415
h1SMnT0035251.1	2625	2576	2.04101	0.0409631
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	287	15.1254
h1SMnT0035254.1	593	544	0	0
h1SMcT0022933.2	2471	2422	816.73	17.434
h1SMnT0035255.1	3386	3337	86.9272	1.34677
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	3	0.150292
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0	0
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	3.09477	0.511184
h1SMnT0035139.1	2159	2110	5.27611e-06	1.29278e-07
h1SMnT0035140.1	538	489	10.1557	1.07373
h1SMnT0035141.1	3293	3244	0	0
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
h1SMnT0035174.1	867	818	3730.16	235.758
h1SMnT0035175.1	3291	3242	0	0
h1SMnT0035176.1	363	314	0	0
h1SMnT0035177.1	2432	2383	0.646441	0.0140249
h1SMcT0022892.1	2757	2708	759.396	14.4982
h1SMcT0022664.1	1587	1538	15.0191	0.504873
h1SMnT0034919.1	1713	1664	35.6365	1.10722
h1SMcT0022665.1	9704	9655	17.9397	0.0960629
h1SMcT0022666.1	7223	7174	0	0
h1SMcT0022667.1	10811	10762	33.4618	0.16075
h1SMnT0035274.2	204	155	1	0.333551
h1SMcT0022950.1	1132	1083	12.0444	0.574975
h1SMnT0035104.1	1776	1727	2536.63	75.9377
h1SMnT0035105.1	369	320	0	0
h1SMnT0035106.1	677	628	7.37503	0.607152
h1SMcT0022811.1	4196	4147	0	0
h1SMnT0035107.1	906	857	33.8575	2.04253
h1SMcT0022812.1	3862	3813	0	0
h1SMnT0035108.1	942	893	29.2191	1.69164
h1SMnT0035109.1	1235	1186	0	0
h1SMnT0035110.1	557	508	26.3897	2.68574
h1SMnT0035167.1	426	377	12.6703	1.73756
h1SMcT0022861.1	1552	1503	44	1.51352
h1SMcT0023025.1	1272	1223	92.4266	3.90719
h1SMnT0035154.1	904	855	2.02608	0.122513
h1SMcT0022833.1	1591	1542	151.54	5.08086
h1SMcT0022893.1	2162	2113	2.15751	0.0527895
h1SMcT0022736.1	505	456	5	0.56689
h1SMcT0022737.1	1029	980	47	2.47951
h1SMcT0022738.1	1350	1301	11	0.437128
h1SMnT0035322.1	217	168	0	0
h1SMnT0035323.1	735	686	0	0
h1SMnT0035324.2	335	286	152.228	27.5184
h1SMnT0035227.1	1397	1348	0	0
h1SMcT0022909.1	874	825	23.5	1.47268
h1SMnT0035228.1	568	519	38.5962	3.84477
h1SMnT0035229.1	524	475	0	0
h1SMcT0023038.1	2979	2930	1321.54	23.3189
h1SMnT0035422.1	134	85	0	0
h1SMcT0023039.2	1098	1049	72.6805	3.58209
h1SMnT0035423.1	937	888	55	3.20216
h1SMnT0035424.1	2291	2242	75	1.72949
h1SMcT0023051.1	1760	1711	2	0.0604328
h1SMnT0035447.1	696	647	35	2.79677
h1SMnT0035467.1	305	256	0	0
h1SMcT0022957.1	540	491	7.87322	0.829019
h1SMcT0022958.1	458	409	44.09	5.57327
h1SMcT0022975.1	1214	1165	0	0
h1SMnT0035371.1	220	171	0	0
h1SMnT0035222.1	841	792	3.56122	0.23247
h1SMcT0022906.1	785	736	0	0
h1SMnT0034950.1	246	197	0	0
h1SMnT0035278.1	532	483	0	0
h1SMnT0035279.1	127	78	0	0
h1SMcT0022952.1	2293	2244	151.384	3.48778
h1SMnT0035280.1	972	923	16	0.896214
h1SMnT0035281.1	1330	1281	9	0.363234
h1SMcT0022934.1	19276	19227	375.529	1.00978
h1SMcT0022898.1	1257	1208	0	0
h1SMcT0022899.1	1154	1105	0	0
h1SMcT0022900.1	2875	2826	0	0
