target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	3	0.11028
h1SMnT0035429.1	433	234	14.4955	1.68281
h1SMnT0035428.2	1171	972	6.34431	0.177311
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	13.1647	0.0717115
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	3	0.16873
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	128.656	1.12924
h1SMnT0035367.1	2210	2011	5320.83	71.8763
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	327.965	5.57182
h1SMcT0023064.1	649	450	0	0
h1SMcT0022911.1	964	765	15.0934	0.535976
h1SMcT0022912.1	1707	1508	50.3037	0.906185
h1SMnT0035348.1	2018	1819	83.4111	1.24569
h1SMcT0022995.1	1592	1393	0.000280827	5.47654e-06
h1SMnT0035349.1	581	382	7.61824	0.541763
h1SMnT0035350.1	437	238	4.11162	0.469304
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	538.953	9.09375
h1SMnT0035408.1	676	477	2.35447	0.134089
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	2.46445	0.0564486
h1SMcT0022740.2	1315	1116	145	3.52957
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	25.2311	0.141411
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	25322	3260.12
h1SMnT0035251.1	2625	2426	0	0
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	476	15.5605
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	1063.12	12.7114
h1SMnT0035255.1	3386	3187	63.0918	0.537785
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	3	0.0923998
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	2.04882	0.198777
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	26.2849	4.38064
h1SMnT0035139.1	2159	1960	1007.25	13.9605
h1SMnT0035140.1	538	339	5.58848	0.447829
h1SMnT0035141.1	3293	3094	0	0
h1SMnT0035142.1	363	164	0.000291411	4.82704e-05
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	5027.93	204.471
h1SMnT0035175.1	3291	3092	0	0
h1SMnT0035176.1	363	164	0.000291411	4.82704e-05
h1SMnT0035177.1	2432	2233	2485.66	30.2393
h1SMcT0022892.1	2757	2558	642.559	6.82387
h1SMcT0022664.1	1587	1388	0	0
h1SMnT0034919.1	1713	1514	16.171	0.290154
h1SMcT0022665.1	9704	9505	8.97552	0.0256523
h1SMcT0022666.1	7223	7024	23.0167	0.0890179
h1SMcT0022667.1	10811	10612	50.6025	0.129537
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	16.5075	0.480637
h1SMnT0035104.1	1776	1577	2985.15	51.4225
h1SMnT0035105.1	369	170	0	0
h1SMnT0035106.1	677	478	24.767	1.40755
h1SMcT0022811.1	4196	3997	23.7619	0.161497
h1SMnT0035107.1	906	707	85.9072	3.30087
h1SMcT0022812.1	3862	3663	0	0
h1SMnT0035108.1	942	743	119.473	4.36815
h1SMnT0035109.1	1235	1036	0	0
h1SMnT0035110.1	557	358	0	0
h1SMnT0035167.1	426	227	38	4.54753
h1SMcT0022861.1	1552	1353	14.8168	0.297491
h1SMcT0023025.1	1272	1073	486.033	12.3051
h1SMnT0035154.1	904	705	0	0
h1SMcT0022833.1	1591	1392	464.454	9.06404
h1SMcT0022893.1	2162	1963	0	0
h1SMcT0022736.1	505	306	11	0.976539
h1SMcT0022737.1	1029	830	62	2.02923
h1SMcT0022738.1	1350	1151	11	0.259618
h1SMnT0035322.1	217	32.019	0	0
h1SMnT0035323.1	735	536	0	0
h1SMnT0035324.2	335	136	116.651	23.3006
h1SMnT0035227.1	1397	1198	1	0.0226757
h1SMcT0022909.1	874	675	8.53266e-06	3.43399e-07
h1SMnT0035228.1	568	369	3300.91	243.011
h1SMnT0035229.1	524	325	0	0
h1SMcT0023038.1	2979	2780	1375.67	13.4427
h1SMnT0035422.1	134	11.1029	0	0
h1SMcT0023039.2	1098	899	86.3788	2.61015
h1SMnT0035423.1	937	738	14	0.515335
h1SMnT0035424.1	2291	2092	6	0.0779126
h1SMcT0023051.1	1760	1561	1	0.0174026
h1SMnT0035447.1	696	497	20.8357	1.13886
h1SMnT0035467.1	305	106.025	0	0
h1SMcT0022957.1	540	341	14	1.1153
h1SMcT0022958.1	458	259	24.2672	2.54529
h1SMcT0022975.1	1214	1015	0	0
h1SMnT0035371.1	220	33.5881	0	0
h1SMnT0035222.1	841	642	1	0.0423139
h1SMcT0022906.1	785	586	0	0
h1SMnT0034950.1	246	50.8321	0	0
h1SMnT0035278.1	532	333	0	0
h1SMnT0035279.1	127	10.4162	0	0
h1SMcT0022952.1	2293	2094	306.164	3.97188
h1SMnT0035280.1	972	773	3	0.105429
h1SMnT0035281.1	1330	1131	8	0.192152
h1SMcT0022934.1	19276	19077	737.271	1.04987
h1SMcT0022898.1	1257	1058	1.61581	0.0414881
h1SMcT0022899.1	1154	955	0	0
h1SMcT0022900.1	2875	2676	0	0
h1SMcT0022901.1	1798	1599	6.29904e-06	1.07015e-07
h1SMnT0035418.1	379	180	0	0
h1SMnT0035419.1	572	373	0	0
h1SMcT0023037.1	4734	4535	42.9178	0.257086
h1SMnT0035420.1	226	36.9844	1	0.734514
h1SMnT0035096.1	559	360	0	0
h1SMcT0022872.1	985	786	0	0
h1SMcT0022814.1	2646	2447	2.37703	0.0263887
