target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	5	0.304943
h1SMnT0035429.1	433	384	18	2.54151
h1SMnT0035428.2	1171	1122	10.5107	0.50791
h1SMnT0035430.1	225	176	1.60304	0.493836
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	5.38616	0.666738
h1SMcT0022992.1	5186	5137	11.159	0.117778
h1SMnT0035168.1	667	618	1	0.0877328
h1SMnT0035169.1	682	633	1	0.0856538
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	132.119	2.20751
h1SMnT0035367.1	2210	2161	177.392	4.45072
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	0	0
h1SMnT0035370.1	1798	1749	23.0225	0.713695
h1SMcT0023064.1	649	600	3.3347	0.301339
h1SMcT0022911.1	964	915	256.783	15.2158
h1SMcT0022912.1	1707	1658	51.1682	1.67327
h1SMnT0035348.1	2018	1969	123.798	3.40894
h1SMcT0022995.1	1592	1543	291.334	10.2371
h1SMnT0035349.1	581	532	12.3654	1.26022
h1SMnT0035350.1	437	388	10.2303	1.42957
h1SMnT0035351.1	251	202	1	0.26841
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	2.54231	0.078319
h1SMnT0035408.1	676	627	1.82072	0.157444
h1SMnT0035149.1	469	420	1.50183	0.193875
h1SMcT0022739.1	1385	1336	0	0
h1SMcT0022740.2	1315	1266	73	3.12636
h1SMnT0035008.1	217	168	1	0.322731
h1SMnT0035009.1	403	354	1	0.153161
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	1.08204	0.0542711
h1SMcT0023055.1	5046	4997	22.1637	0.240482
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	3922	589.048
h1SMnT0035251.1	2625	2576	3.0537	0.0642734
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	275	15.199
h1SMnT0035254.1	593	544	0	0
h1SMcT0022933.2	2471	2422	690.929	15.4671
h1SMnT0035255.1	3386	3337	80.1261	1.30187
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	0	0
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0	0
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	2.99993	0.519658
h1SMnT0035139.1	2159	2110	3.33521e-06	8.57021e-08
h1SMnT0035140.1	538	489	13.1212	1.45484
h1SMnT0035141.1	3293	3244	0	0
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
h1SMnT0035174.1	867	818	14438.3	957.003
h1SMnT0035175.1	3291	3242	0	0
h1SMnT0035176.1	363	314	0	0
h1SMnT0035177.1	2432	2383	61.6984	1.40378
h1SMcT0022892.1	2757	2708	717.563	14.3669
h1SMcT0022664.1	1587	1538	4.59153	0.161864
h1SMnT0034919.1	1713	1664	19.9583	0.65031
h1SMcT0022665.1	9704	9655	0	0
h1SMcT0022666.1	7223	7174	12.75	0.0963602
h1SMcT0022667.1	10811	10762	9.13595	0.0460268
h1SMnT0035274.2	204	155	0	0
h1SMcT0022950.1	1132	1083	16.4618	0.824136
h1SMnT0035104.1	1776	1727	10650.9	334.382
h1SMnT0035105.1	369	320	0	0
h1SMnT0035106.1	677	628	19.2551	1.66241
h1SMcT0022811.1	4196	4147	0	0
h1SMnT0035107.1	906	857	52.1053	3.29649
h1SMcT0022812.1	3862	3813	0	0
h1SMnT0035108.1	942	893	44.1101	2.67816
h1SMnT0035109.1	1235	1186	0	0
h1SMnT0035110.1	557	508	12.3524	1.31837
h1SMnT0035167.1	426	377	14.552	2.09283
h1SMcT0022861.1	1552	1503	45	1.62332
h1SMcT0023025.1	1272	1223	89.8434	3.983
h1SMnT0035154.1	904	855	1.01261	0.0642134
h1SMcT0022833.1	1591	1542	128.777	4.52798
h1SMcT0022893.1	2162	2113	2	0.0513193
h1SMcT0022736.1	505	456	5	0.594505
h1SMcT0022737.1	1029	980	32	1.77041
