target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	4	0.317129
h1SMnT0035429.1	433	384	19.6148	3.60023
h1SMnT0035428.2	1171	1122	2.10983	0.132536
h1SMnT0035430.1	225	176	0.101518	0.0406545
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	1.5335	0.246767
h1SMcT0022992.1	5186	5137	12.6389	0.173411
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	0	0
h1SMnT0035364.1	3295	3246	0	0
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	42.5104	0.923333
h1SMnT0035367.1	2210	2161	88.4644	2.88531
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	0	0
h1SMnT0035370.1	1798	1749	0	0
h1SMcT0023064.1	649	600	0	0
h1SMcT0022911.1	964	915	139.692	10.7604
h1SMcT0022912.1	1707	1658	94.615	4.02211
h1SMnT0035348.1	2018	1969	97.1706	3.4783
h1SMcT0022995.1	1592	1543	298.306	13.6262
h1SMnT0035349.1	581	532	26.6109	3.52554
h1SMnT0035350.1	437	388	17.2195	3.128
h1SMnT0035351.1	251	202	0	0
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	4.33231	0.173494
h1SMnT0035408.1	676	627	2.81386	0.31631
h1SMnT0035149.1	469	420	1.96663	0.330028
h1SMcT0022739.1	1385	1336	0	0
h1SMcT0022740.2	1315	1266	72	4.00845
h1SMnT0035008.1	217	168	2	0.839071
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	2.20225	0.143588
h1SMcT0023055.1	5046	4997	46.6913	0.658574
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	3343	652.691
h1SMnT0035251.1	2625	2576	4.11455	0.112578
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	253	18.1773
h1SMnT0035254.1	593	544	1	0.129562
h1SMcT0022933.2	2471	2422	617.07	17.9572
h1SMnT0035255.1	3386	3337	63.6159	1.34365
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	0	0
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0.183655	0.0301032
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	0	0
h1SMnT0035139.1	2159	2110	0.00164557	5.49682e-05
h1SMnT0035140.1	538	489	0	0
h1SMnT0035141.1	3293	3244	0	0
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
h1SMnT0035174.1	867	818	2047.59	176.428
h1SMnT0035175.1	3291	3242	0	0
h1SMnT0035176.1	363	314	0	0
h1SMnT0035177.1	2432	2383	12.9185	0.38209
h1SMcT0022892.1	2757	2708	697.16	18.1452
h1SMcT0022664.1	1587	1538	26.9426	1.2347
h1SMnT0034919.1	1713	1664	30.9955	1.31288
h1SMcT0022665.1	9704	9655	7.54569	0.0550839
h1SMcT0022666.1	7223	7174	0	0
h1SMcT0022667.1	10811	10762	53.5167	0.350489
h1SMnT0035274.2	204	155	0	0
h1SMcT0022950.1	1132	1083	7.96332	0.518255
h1SMnT0035104.1	1776	1727	1318.83	53.8239
h1SMnT0035105.1	369	320	0	0
h1SMnT0035106.1	677	628	28.0182	3.14455
h1SMcT0022811.1	4196	4147	1.77273	0.0301291
h1SMnT0035107.1	906	857	0	0
h1SMcT0022812.1	3862	3813	4.14774	0.0766695
h1SMnT0035108.1	942	893	47.5271	3.75118
h1SMnT0035109.1	1235	1186	0	0
h1SMnT0035110.1	557	508	0.491542	0.0681985
h1SMnT0035167.1	426	377	9	1.68259
h1SMcT0022861.1	1552	1503	44	2.06334
h1SMcT0023025.1	1272	1223	20.4572	1.17896
h1SMnT0035154.1	904	855	1.01588	0.0837439
h1SMcT0022833.1	1591	1542	122.819	5.61382
h1SMcT0022893.1	2162	2113	1	0.0333564
h1SMcT0022736.1	505	456	4	0.618263
h1SMcT0022737.1	1029	980	37	2.66105
h1SMcT0022738.1	1350	1301	0	0
h1SMnT0035322.1	217	168	0	0
h1SMnT0035323.1	735	686	0	0
h1SMnT0035324.2	335	286	33.5768	8.27468
h1SMnT0035227.1	1397	1348	0	0
h1SMcT0022909.1	874	825	57	4.86966
h1SMnT0035228.1	568	519	30.7032	4.16961
h1SMnT0035229.1	524	475	0	0
h1SMcT0023038.1	2979	2930	1002.76	24.1217
h1SMnT0035422.1	134	85	0	0
