target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	4	0.141885
h1SMnT0035429.1	433	234	24.3423	2.72687
h1SMnT0035428.2	1171	972	9.38973	0.253225
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	1.49976	0.136505
h1SMcT0022992.1	5186	4987	19.2372	0.101117
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	2	0.108543
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	251.476	2.12988
h1SMnT0035367.1	2210	2011	12982.5	169.226
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	16.3524	0.138452
h1SMnT0035370.1	1798	1599	831.33	13.6284
h1SMcT0023064.1	649	450	13.3403	0.777091
h1SMcT0022911.1	964	765	13.7873	0.472431
h1SMcT0022912.1	1707	1508	43.4969	0.756095
h1SMnT0035348.1	2018	1819	90.1872	1.29967
h1SMcT0022995.1	1592	1393	6.29439e-07	1.18446e-08
h1SMnT0035349.1	581	382	15.1264	1.03798
h1SMnT0035350.1	437	238	1.26229	0.139027
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	4.77561	0.0777539
h1SMnT0035408.1	676	477	1.61524	0.0887641
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	2.4592	0.0543536
h1SMcT0022740.2	1315	1116	99	2.32536
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	37.2142	0.201259
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	20424	2537.34
h1SMnT0035251.1	2625	2426	2.00269	0.0216393
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	529	16.6868
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	812.037	9.36887
h1SMnT0035255.1	3386	3187	36.2306	0.297998
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	0.039777	0.00372386
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	10.984	1.76642
