target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	863	8	0.275777
h1SMnT0035429.1	433	358	20.9644	1.74212
h1SMnT0035428.2	1171	1096	5.52242	0.149899
h1SMnT0035430.1	225	150	0	0
h1SMcT0022937.1	1148	1073	0	0
h1SMnT0035345.1	487	412	0	0
h1SMcT0022992.1	5186	5111	13.5605	0.078931
h1SMnT0035168.1	667	592	0	0
h1SMnT0035169.1	682	607	1	0.0490106
h1SMnT0035364.1	3295	3220	0	0
h1SMnT0035365.1	822	747	0.0189012	0.000752745
h1SMnT0035366.1	3294	3219	160.751	1.48563
h1SMnT0035367.1	2210	2135	0.00393119	5.47779e-05
h1SMnT0035368.1	649	574	0	0
h1SMnT0035369.1	3295	3220	0	0
h1SMnT0035370.1	1798	1723	0	0
h1SMcT0023064.1	649	574	0	0
h1SMcT0022911.1	964	889	353.729	11.8372
h1SMcT0022912.1	1707	1632	71.5354	1.30401
h1SMnT0035348.1	2018	1943	91.0454	1.394
h1SMcT0022995.1	1592	1517	4.2526e-07	8.33965e-09
h1SMnT0035349.1	581	506	4.87602	0.286678
h1SMnT0035350.1	437	362	1.83344	0.150673
h1SMnT0035351.1	251	176	0	0
h1SMnT0035439.1	173	98	0	0
h1SMcT0023009.1	1809	1734	3.60953	0.0619269
h1SMnT0035408.1	676	601	0	0
h1SMnT0035149.1	469	394	0	0
h1SMcT0022739.1	1385	1310	0	0
h1SMcT0022740.2	1315	1240	125	2.99893
h1SMnT0035008.1	217	142	0	0
h1SMnT0035009.1	403	328	0	0
h1SMnT0035304.1	214	139	0	0
h1SMcT0023054.1	1130	1055	0	0
h1SMcT0023055.1	5046	4971	34.6491	0.207361
h1SMcT0022976.1	1057	982	1.95317	0.0591707
h1SMnT0035249.1	307	232	0	0
h1SMnT0035250.1	410	335	28979	2573.46
h1SMnT0035251.1	2625	2550	3.00498	0.0350574
h1SMcT0022931.1	1208	1133	0	0
h1SMnT0035252.1	344	269	0	0
h1SMnT0035253.1	459	384	0	0
h1SMcT0022932.1	1030	955	632	19.6876
h1SMnT0035254.1	593	518	0	0
h1SMcT0022933.2	2471	2396	1061.67	13.182
h1SMnT0035255.1	3386	3311	53.2374	0.47834
h1SMnT0035204.1	222	147	0	0
h1SMnT0035205.1	1081	1006	0	0
h1SMnT0035206.1	369	294	0	0
h1SMcT0022885.2	2036	1961	0	0
h1SMcT0022886.1	479	404	2.34303	0.172534
h1SMnT0035137.1	1237	1162	0	0
h1SMnT0035138.1	362	287	18.2461	1.89133
h1SMnT0035139.1	2159	2084	767.437	10.9553
h1SMnT0035140.1	538	463	23.598	1.51625
h1SMnT0035141.1	3293	3218	0	0
h1SMnT0035142.1	363	288	0	0
h1SMnT0035173.1	1063	988	0	0
h1SMnT0035174.1	867	792	15130.2	568.325
h1SMnT0035175.1	3291	3216	0	0
h1SMnT0035176.1	363	288	0	0
h1SMnT0035177.1	2432	2357	386.075	4.87294
h1SMcT0022892.1	2757	2682	404.668	4.48868
h1SMcT0022664.1	1587	1512	4.54285	0.0893831
h1SMnT0034919.1	1713	1638	14.0948	0.25599
h1SMcT0022665.1	9704	9629	0	0
h1SMcT0022666.1	7223	7148	19.4126	0.0807935
h1SMcT0022667.1	10811	10736	62.0701	0.171996
h1SMnT0035274.2	204	129	0	0
h1SMcT0022950.1	1132	1057	11.2936	0.317859
h1SMnT0035104.1	1776	1701	4259.56	74.497
h1SMnT0035105.1	369	294	0	0
h1SMnT0035106.1	677	602	17.9752	0.888292
h1SMcT0022811.1	4196	4121	16.6947	0.120519
h1SMnT0035107.1	906	831	14.1437	0.506338
h1SMcT0022812.1	3862	3787	2.24821	0.0176612
h1SMnT0035108.1	942	867	130.867	4.49043
h1SMnT0035109.1	1235	1160	0	0
h1SMnT0035110.1	557	482	1.95787	0.120841
h1SMnT0035167.1	426	351	51	4.32256
h1SMcT0022861.1	1552	1477	25.793	0.519517
h1SMcT0023025.1	1272	1197	317.359	7.88741
h1SMnT0035154.1	904	829	1.00303	0.0359947
h1SMcT0022833.1	1591	1516	140.807	2.76315
h1SMcT0022893.1	2162	2087	0	0
h1SMcT0022736.1	505	430	5	0.345923
h1SMcT0022737.1	1029	954	67	2.08932
h1SMcT0022738.1	1350	1275	8	0.186663
h1SMnT0035322.1	217	142	0	0
h1SMnT0035323.1	735	660	0	0
h1SMnT0035324.2	335	260	79.1465	9.05601
h1SMnT0035227.1	1397	1322	0	0
h1SMcT0022909.1	874	799	16.6833	0.621176
h1SMnT0035228.1	568	493	45.984	2.77484
h1SMnT0035229.1	524	449	0	0
h1SMcT0023038.1	2979	2904	1347.98	13.8091
h1SMnT0035422.1	134	59	0	0
h1SMcT0023039.2	1098	1023	86.265	2.50863
h1SMnT0035423.1	937	862	19.8885	0.686394
h1SMnT0035424.1	2291	2216	11	0.147673
h1SMcT0023051.1	1760	1685	0.999999	0.0176554
h1SMnT0035447.1	696	621	0	0
h1SMnT0035467.1	305	230	0	0
h1SMcT0022957.1	540	465	12	0.767727
h1SMcT0022958.1	458	383	0	0
h1SMcT0022975.1	1214	1139	0	0
h1SMnT0035371.1	220	145	0	0
h1SMnT0035222.1	841	766	0	0
h1SMcT0022906.1	785	710	0	0
h1SMnT0034950.1	246	171	0	0
h1SMnT0035278.1	532	457	0	0
h1SMnT0035279.1	127	52	0	0
h1SMcT0022952.1	2293	2218	103.213	1.38437
h1SMnT0035280.1	972	897	6	0.198993
h1SMnT0035281.1	1330	1255	3	0.0711141
h1SMcT0022934.1	19276	19201	685.345	1.06185
h1SMcT0022898.1	1257	1182	0	0
h1SMcT0022899.1	1154	1079	0	0
h1SMcT0022900.1	2875	2800	1.06526	0.0113182
h1SMcT0022901.1	1798	1723	0.000388003	6.69928e-06
h1SMnT0035418.1	379	304	0	0
h1SMnT0035419.1	572	497	0	0
h1SMcT0023037.1	4734	4659	67.9983	0.434194
h1SMnT0035420.1	226	151	0	0
h1SMnT0035096.1	559	484	0	0
h1SMcT0022872.1	985	910	0	0
h1SMcT0022814.1	2646	2571	0	0
h1SMcT0022815.1	2022	1947	15.5869	0.238162
h1SMcT0022816.1	3124	3049	17.4688	0.170444
h1SMcT0022656.1	6668	6593	8.83386	0.0398608
h1SMnT0034905.1	1057	982	24.8634	0.753228
h1SMcT0022657.2	3525	3450	540.899	4.66418
h1SMnT0034906.1	553	478	1	0.0622373
h1SMnT0034907.1	1610	1535	58.1381	1.12676
h1SMnT0034908.1	674	599	19.7159	0.979194
h1SMnT0034909.1	344	269	0	0
h1SMnT0034910.1	874	799	22.9079	0.852936
h1SMcT0022658.1	895	820	247.901	8.99379
h1SMnT0035333.1	518	443	0	0
h1SMcT0022983.2	1765	1690	482.474	8.49308
h1SMnT0035334.1	355	280	0	0
h1SMnT0035335.1	347	272	0	0
h1SMcT0022982.1	1733	1658	0.000274861	4.93181e-06
h1SMnT0035165.1	414	339	0	0
h1SMnT0035166.1	311	236	0	0
h1SMcT0022650.1	3691	3616	0	0
h1SMcT0022651.1	3742	3667	0	0
h1SMnT0034903.1	1789	1714	0	0
h1SMcT0022652.1	16757	16682	8.89866	0.0158692
h1SMcT0022653.1	7978	7903	3.02842	0.0113999
h1SMnT0034904.1	2408	2333	0	0
h1SMcT0022643.1	1273	1198	432	10.7277
h1SMcT0022644.1	746	671	0	0
h1SMcT0022645.1	752	677	0	0
h1SMcT0022646.1	812	737	2.35377	0.0950113
h1SMcT0022878.1	3135	3060	51.8644	0.504227
h1SMnT0035197.1	681	606	8.66796	0.425523
h1SMcT0022879.1	645	570	0.327209	0.0170777
h1SMcT0022880.1	1003	928	0	0
h1SMnT0035198.1	3014	2939	32	0.323913
h1SMcT0022974.1	15547	15472	332.27	0.638885
h1SMnT0035321.1	630	555	0	0
h1SMnT0035305.1	1121	1046	18645.7	530.305
h1SMnT0035306.1	1778	1703	4611.57	80.5587
h1SMnT0035307.1	531	456	0	0
h1SMnT0035308.1	1309	1234	2719.45	65.5608
h1SMnT0035309.1	1106	1031	0	0
h1SMnT0035310.1	1917	1842	2438.46	39.3827
h1SMnT0035311.1	1033	958	0	0
h1SMnT0035312.1	3291	3216	0	0
h1SMnT0035313.1	363	288	0	0
h1SMnT0035314.1	3292	3217	0	0
h1SMnT0035315.1	1694	1619	0	0
h1SMnT0035316.1	2161	2086	0	0
h1SMcT0022894.1	1956	1881	295.982	4.68118
h1SMnT0035285.1	673	598	0	0
h1SMnT0035286.1	153	78	0	0
h1SMnT0035287.1	556	481	0.991911	0.0613488
h1SMnT0035288.1	558	483	0.00808894	0.000498222
