target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	6	0.211845
h1SMnT0035429.1	433	234	18.075	2.01545
h1SMnT0035428.2	1171	972	4.22857	0.113511
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	13.6748	0.0715471
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	1	0.0540212
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	146.466	1.23477
h1SMnT0035367.1	2210	2011	4323.14	56.0917
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	0.138311	0.00225694
h1SMcT0023064.1	649	450	0	0
h1SMcT0022911.1	964	765	17.6667	0.602566
h1SMcT0022912.1	1707	1508	66.8849	1.15728
h1SMnT0035348.1	2018	1819	75.3726	1.08117
h1SMcT0022995.1	1592	1393	7.83346e-07	1.46728e-08
h1SMnT0035349.1	581	382	5.37232	0.366952
h1SMnT0035350.1	437	238	0	0
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	180.581	2.92655
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	125	2.92252
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	33.6402	0.181091
h1SMcT0022976.1	1057	858	2.04134	0.0620781
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	24828	3070.23
h1SMnT0035251.1	2625	2426	3.00498	0.0323193
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	627	19.6869
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	1050.88	12.0686
h1SMnT0035255.1	3386	3187	50.9578	0.417196
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	0	0
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	3.47958	0.32425
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	16.7224	2.67683
h1SMnT0035139.1	2159	1960	809.886	10.7815
h1SMnT0035140.1	538	339	22.0875	1.70004
h1SMnT0035141.1	3293	3094	0	0
h1SMnT0035142.1	363	164	3.7283	0.593169
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	5619.83	219.512
h1SMnT0035175.1	3291	3092	0	0
h1SMnT0035176.1	363	164	3.7283	0.593169
h1SMnT0035177.1	2432	2233	3412.49	39.8744
h1SMcT0022892.1	2757	2558	402.104	4.10156
h1SMcT0022664.1	1587	1388	4.98068	0.0936289
h1SMnT0034919.1	1713	1514	13.0979	0.225728
h1SMcT0022665.1	9704	9505	0	0
h1SMcT0022666.1	7223	7024	19.1205	0.0710272
h1SMcT0022667.1	10811	10612	57.2553	0.140776
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	11.7406	0.328337
h1SMnT0035104.1	1776	1577	4547.38	75.2386
h1SMnT0035105.1	369	170	1.26132e-06	1.93592e-07
h1SMnT0035106.1	677	478	15.346	0.837681
h1SMcT0022811.1	4196	3997	18.7199	0.122203
h1SMnT0035107.1	906	707	23.364	0.862261
