target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	838.956	19	0.982224
h1SMnT0035429.1	433	333.956	24	3.11686
h1SMnT0035428.2	1171	1071.96	9.33324	0.377617
h1SMnT0035430.1	225	125.958	0	0
h1SMcT0022937.1	1148	1048.96	0	0
h1SMnT0035345.1	487	387.956	0	0
h1SMcT0022992.1	5186	5086.96	21.4283	0.182695
h1SMnT0035168.1	667	567.956	0	0
h1SMnT0035169.1	682	582.956	1	0.0743978
h1SMnT0035364.1	3295	3195.96	0	0
h1SMnT0035365.1	822	722.956	0	0
h1SMnT0035366.1	3294	3194.96	17.1542	0.232864
h1SMnT0035367.1	2210	2110.96	1.42081e-07	2.91912e-09
h1SMnT0035368.1	649	549.956	0	0
h1SMnT0035369.1	3295	3195.96	0	0
h1SMnT0035370.1	1798	1698.96	18.7554	0.478785
h1SMcT0023064.1	649	549.956	7.72045	0.60885
h1SMcT0022911.1	964	864.956	99.8783	5.0081
h1SMcT0022912.1	1707	1607.96	0.0617139	0.00166458
h1SMnT0035348.1	2018	1918.96	51.881	1.17257
h1SMcT0022995.1	1592	1492.96	410.035	11.9116
h1SMnT0035349.1	581	481.956	23.5382	2.11817
h1SMnT0035350.1	437	337.956	5.34926	0.686482
h1SMnT0035351.1	251	151.956	0	0
h1SMnT0035439.1	173	74.5554	0	0
h1SMcT0023009.1	1809	1709.96	2.57686	0.0653585
h1SMnT0035408.1	676	576.956	0	0
h1SMnT0035149.1	469	369.956	0	0
h1SMcT0022739.1	1385	1285.96	1.78678	0.0602618
h1SMcT0022740.2	1315	1215.96	71	2.53242
h1SMnT0035008.1	217	117.962	0	0
h1SMnT0035009.1	403	303.956	0	0
h1SMnT0035304.1	214	114.964	0	0
h1SMcT0023054.1	1130	1030.96	0	0
h1SMcT0023055.1	5046	4946.96	87.5025	0.767146
h1SMcT0022976.1	1057	957.956	0	0
h1SMnT0035249.1	307	207.956	0	0
h1SMnT0035250.1	410	310.956	16072	2241.64
h1SMnT0035251.1	2625	2525.96	9.00802	0.154668
h1SMcT0022931.1	1208	1108.96	0	0
h1SMnT0035252.1	344	244.956	0	0
h1SMnT0035253.1	459	359.956	0	0
h1SMcT0022932.1	1030	930.956	369	17.1907
h1SMnT0035254.1	593	493.956	2	0.175605
h1SMcT0022933.2	2471	2371.96	1141.51	20.8723
h1SMnT0035255.1	3386	3286.96	167.634	2.21189
h1SMnT0035204.1	222	122.959	0	0
h1SMnT0035205.1	1081	981.956	0	0
h1SMnT0035206.1	369	269.956	0	0
h1SMcT0022885.2	2036	1936.96	0	0
h1SMcT0022886.1	479	379.956	0.535135	0.0610838
h1SMnT0035137.1	1237	1137.96	0	0
h1SMnT0035138.1	362	262.956	0	0
h1SMnT0035139.1	2159	2059.96	18.577	0.391123
h1SMnT0035140.1	538	438.956	10.2632	1.01405
h1SMnT0035141.1	3293	3193.96	0	0
h1SMnT0035142.1	363	263.956	0	0
h1SMnT0035173.1	1063	963.956	0	0
h1SMnT0035174.1	867	767.956	891.961	50.3739
h1SMnT0035175.1	3291	3191.96	0	0
h1SMnT0035176.1	363	263.956	0	0
h1SMnT0035177.1	2432	2332.96	960.14	17.8494
h1SMcT0022892.1	2757	2657.96	731.997	11.9442
h1SMcT0022664.1	1587	1487.96	30.848	0.899152
h1SMnT0034919.1	1713	1613.96	33.3366	0.89583
h1SMcT0022665.1	9704	9604.96	8.92741	0.0403112
h1SMcT0022666.1	7223	7123.96	7.08294	0.0431209
h1SMcT0022667.1	10811	10712	14.6318	0.0592415
h1SMnT0035274.2	204	104.984	0	0
h1SMcT0022950.1	1132	1032.96	3.43797	0.14435
h1SMnT0035104.1	1776	1676.96	5355.19	138.5
h1SMnT0035105.1	369	269.956	0	0
h1SMnT0035106.1	677	577.956	10.5228	0.789644
h1SMcT0022811.1	4196	4096.96	9.11921	0.0965366
h1SMnT0035107.1	906	806.956	66.4971	3.57395
h1SMcT0022812.1	3862	3762.96	0	0
h1SMnT0035108.1	942	842.956	89.9879	4.62994
h1SMnT0035109.1	1235	1135.96	0	0
h1SMnT0035110.1	557	457.956	2.60433	0.246643
h1SMnT0035167.1	426	326.956	5.37544	0.71305
h1SMcT0022861.1	1552	1452.96	31.3513	0.935833
h1SMcT0023025.1	1272	1172.96	283.452	10.4808
h1SMnT0035154.1	904	804.956	2.08788	0.112494
h1SMcT0022833.1	1591	1491.96	309.946	9.01001
h1SMcT0022893.1	2162	2062.96	1	0.0210235
h1SMcT0022736.1	505	405.956	4	0.427343
h1SMcT0022737.1	1029	929.956	61	2.84488
h1SMcT0022738.1	1350	1250.96	8	0.27736
h1SMnT0035322.1	217	117.962	1	0.367667
h1SMnT0035323.1	735	635.956	0	0
h1SMnT0035324.2	335	235.956	109.796	20.1814
h1SMnT0035227.1	1397	1297.96	0	0
h1SMcT0022909.1	874	774.956	1.76039e-07	9.85206e-09
h1SMnT0035228.1	568	468.956	50.5113	4.67146
