target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	5	0.233227
h1SMnT0035429.1	433	234	25	3.6828
h1SMnT0035428.2	1171	972	4.63736	0.164459
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	1.53433	0.183646
h1SMcT0022992.1	5186	4987	7.24644	0.0500886
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	2	0.142737
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	137.779	1.53453
h1SMnT0035367.1	2210	2011	4533.07	77.7023
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	942.304	20.314
h1SMcT0023064.1	649	450	17.2732	1.32316
h1SMcT0022911.1	964	765	11.2491	0.506884
h1SMcT0022912.1	1707	1508	39.9947	0.914229
h1SMnT0035348.1	2018	1819	67.7552	1.284
h1SMcT0022995.1	1592	1393	0	0
h1SMnT0035349.1	581	382	0	0
h1SMnT0035350.1	437	238	2.02027	0.292607
h1SMnT0035351.1	251	54.8653	2	1.25657
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	185.194	3.96511
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	3.52435	0.102435
h1SMcT0022740.2	1315	1116	147	4.54053
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	1.08016	0.0399939
h1SMcT0023055.1	5046	4847	20.136	0.143204
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	20467	3343.69
h1SMnT0035251.1	2625	2426	2.00372	0.0284708
h1SMcT0022931.1	1208	1009	1	0.0341635
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	339	14.0622
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	871.955	13.2294
h1SMnT0035255.1	3386	3187	45.9919	0.497454
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	1	0.0390828
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	1	0.123111
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	45.597	9.64278
h1SMnT0035139.1	2159	1960	695.067	12.2243
h1SMnT0035140.1	538	339	2.85372	0.290178
h1SMnT0035141.1	3293	3094	0	0
h1SMnT0035142.1	363	164	79.0721	16.6201
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	6849.28	353.445
h1SMnT0035175.1	3291	3092	0	0
h1SMnT0035176.1	363	164	79.0721	16.6201
h1SMnT0035177.1	2432	2233	1695.32	26.1708
h1SMcT0022892.1	2757	2558	693.519	9.34569
h1SMcT0022664.1	1587	1388	0	0
h1SMnT0034919.1	1713	1514	13.893	0.316318
h1SMcT0022665.1	9704	9505	9.94021	0.0360493
h1SMcT0022666.1	7223	7024	7.30445	0.0358473
h1SMcT0022667.1	10811	10612	38.8833	0.126305
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	23.3014	0.860903
