target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	693.545	4	0.13168
h1SMnT0035429.1	433	189.339	7	0.844098
h1SMnT0035428.2	1171	926.545	39.8387	0.981686
h1SMnT0035430.1	225	34.4335	0	0
h1SMcT0022937.1	1148	903.545	0	0
h1SMnT0035345.1	487	243.091	0	0
h1SMcT0022992.1	5186	4941.55	64.3344	0.297245
h1SMnT0035168.1	667	422.725	0	0
h1SMnT0035169.1	682	437.69	7	0.365146
h1SMnT0035364.1	3295	3050.55	0	0
h1SMnT0035365.1	822	577.578	0	0
h1SMnT0035366.1	3294	3049.55	60.7171	0.45458
h1SMnT0035367.1	2210	1965.55	0	0
h1SMnT0035368.1	649	404.739	0	0
h1SMnT0035369.1	3295	3050.55	8.70476	0.06515
h1SMnT0035370.1	1798	1553.55	110.331	1.62146
h1SMcT0023064.1	649	404.739	5.06549	0.285746
h1SMcT0022911.1	964	719.545	3.75532	0.119158
h1SMcT0022912.1	1707	1462.55	47.9038	0.747817
h1SMnT0035348.1	2018	1773.55	288.61	3.71538
h1SMcT0022995.1	1592	1347.55	0	0
h1SMnT0035349.1	581	336.804	12.913	0.875354
h1SMnT0035350.1	437	193.304	48.8544	5.77029
h1SMnT0035351.1	251	41.5062	4	2.2003
h1SMnT0035439.1	173	32.4516	0	0
h1SMcT0023009.1	1809	1564.55	1.88649	0.0275297
h1SMnT0035408.1	676	431.697	0	0
h1SMnT0035149.1	469	225.145	0	0
h1SMcT0022739.1	1385	1140.55	0	0
h1SMcT0022740.2	1315	1070.55	227	4.84123
h1SMnT0035008.1	217	33.163	0	0
h1SMnT0035009.1	403	159.869	0	0
h1SMnT0035304.1	214	32.7523	0	0
h1SMcT0023054.1	1130	885.545	0	0
h1SMcT0023055.1	5046	4801.55	169.053	0.803852
h1SMcT0022976.1	1057	812.545	0	0
h1SMnT0035249.1	307	73.1106	0	0
h1SMnT0035250.1	410	166.727	8687	1189.59
h1SMnT0035251.1	2625	2380.55	12	0.11509
h1SMcT0022931.1	1208	963.545	0	0
h1SMnT0035252.1	344	103.992	0	0
h1SMnT0035253.1	459	215.178	0	0
h1SMcT0022932.1	1030	785.545	534	15.5205
h1SMnT0035254.1	593	348.77	0	0
h1SMcT0022933.2	2471	2226.55	1817.62	18.6383
h1SMnT0035255.1	3386	3141.55	220.573	1.60304
h1SMnT0035204.1	222	33.8686	0	0
h1SMnT0035205.1	1081	836.545	5	0.136463
h1SMnT0035206.1	369	127.078	0	0
h1SMcT0022885.2	2036	1791.55	0	0
h1SMcT0022886.1	479	235.115	0	0
h1SMnT0035137.1	1237	992.545	2.99576	0.0689114
h1SMnT0035138.1	362	120.473	2.61064	0.494759
h1SMnT0035139.1	2159	1914.55	0	0
h1SMnT0035140.1	538	293.887	7.79638	0.605685
h1SMnT0035141.1	3293	3048.55	0	0
h1SMnT0035142.1	363	121.409	790.749	148.704
h1SMnT0035173.1	1063	818.545	27.5136	0.767431
h1SMnT0035174.1	867	622.578	12790.5	469.061
h1SMnT0035175.1	3291	3046.55	0	0
h1SMnT0035176.1	363	121.409	790.749	148.704
h1SMnT0035177.1	2432	2187.55	3864.31	40.3319
h1SMcT0022892.1	2757	2512.55	1180.3	10.7254
h1SMcT0022664.1	1587	1342.55	17.3878	0.295699
h1SMnT0034919.1	1713	1468.55	89.487	1.39126
h1SMcT0022665.1	9704	9459.55	10.2558	0.0247534
h1SMcT0022666.1	7223	6978.55	0	0
h1SMcT0022667.1	10811	10566.5	5.99891	0.0129621
h1SMnT0035274.2	204	32.2644	0	0
h1SMcT0022950.1	1132	887.545	16	0.411589
h1SMnT0035104.1	1776	1531.55	26712.1	398.211
h1SMnT0035105.1	369	127.078	0	0
h1SMnT0035106.1	677	432.697	18.6833	0.985837
h1SMcT0022811.1	4196	3951.55	51.0478	0.294947
h1SMnT0035107.1	906	661.545	83.2059	2.87163
h1SMcT0022812.1	3862	3617.55	0	0
h1SMnT0035108.1	942	697.545	122.251	4.00142
h1SMnT0035109.1	1235	990.545	0.19103	0.00440312
h1SMnT0035110.1	557	312.837	0.0444418	0.00324345
h1SMnT0035167.1	426	182.438	1	0.125147
h1SMcT0022861.1	1552	1307.55	102.802	1.79505
h1SMcT0023025.1	1272	1027.55	241.165	5.35856
h1SMnT0035154.1	904	659.545	0	0
h1SMcT0022833.1	1591	1346.55	177.603	3.01138
h1SMcT0022893.1	2162	1917.55	3	0.0357199
h1SMcT0022736.1	505	261.015	3	0.262416
h1SMcT0022737.1	1029	784.545	53	1.54238
h1SMcT0022738.1	1350	1105.55	9	0.185866
h1SMnT0035322.1	217	33.163	0	0
h1SMnT0035323.1	735	490.62	0	0
h1SMnT0035324.2	335	95.9958	107.549	25.5792
h1SMnT0035227.1	1397	1152.55	2	0.0396193
h1SMcT0022909.1	874	629.578	57.9924	2.10308
h1SMnT0035228.1	568	323.826	82.964	5.84941
h1SMnT0035229.1	524	279.916	0	0
h1SMcT0023038.1	2979	2734.55	2202.87	18.3924
h1SMnT0035422.1	134	31.4449	0	0
h1SMcT0023039.2	1098	853.545	86.3401	2.30951
h1SMnT0035423.1	937	692.545	160.141	5.27947
h1SMnT0035424.1	2291	2046.55	170.497	1.90209
h1SMcT0023051.1	1760	1515.55	0	0
h1SMnT0035447.1	696	451.682	3.25816	0.164693
h1SMnT0035467.1	305	71.6227	0	0
h1SMcT0022957.1	540	295.882	6	0.462985
h1SMcT0022958.1	458	214.189	20.7552	2.21241
h1SMcT0022975.1	1214	969.545	0	0
h1SMnT0035371.1	220	33.5073	0	0
h1SMnT0035222.1	841	596.578	2	0.0765416
h1SMcT0022906.1	785	540.578	0	0
h1SMnT0034950.1	246	39.8102	0	0
h1SMnT0035278.1	532	287.912	0	0
h1SMnT0035279.1	127	31.1458	0	0
h1SMcT0022952.1	2293	2048.55	428.592	4.77675
h1SMnT0035280.1	972	727.545	31.4392	0.986611
h1SMnT0035281.1	1330	1085.55	74.0517	1.55748
h1SMcT0022934.1	19276	19031.5	6390.71	7.66672
h1SMcT0022898.1	1257	1012.55	0	0
h1SMcT0022899.1	1154	909.545	0	0
h1SMcT0022900.1	2875	2630.55	0	0
h1SMcT0022901.1	1798	1553.55	30	0.440892
h1SMnT0035418.1	379	136.618	0	0
h1SMnT0035419.1	572	327.826	0	0
h1SMcT0023037.1	4734	4489.55	46.4489	0.236215
h1SMnT0035420.1	226	34.6153	0	0
h1SMnT0035096.1	559	314.837	0.000334072	2.42264e-05
h1SMcT0022872.1	985	740.545	0	0
h1SMcT0022814.1	2646	2401.55	9.36066	0.0889919
h1SMcT0022815.1	2022	1777.55	18.9088	0.242873
h1SMcT0022816.1	3124	2879.55	110.885	0.879191
h1SMcT0022656.1	6668	6423.55	123.897	0.440372
h1SMnT0034905.1	1057	812.545	1.39835	0.0392919
h1SMcT0022657.2	3525	3280.55	608.303	4.23359
h1SMnT0034906.1	553	308.842	6	0.443557
h1SMnT0034907.1	1610	1365.55	33.5879	0.56158
h1SMnT0034908.1	674	429.697	31.7271	1.68579
h1SMnT0034909.1	344	103.992	0	0
h1SMnT0034910.1	874	629.578	1.07734	0.0390694
h1SMcT0022658.1	895	650.545	0	0
h1SMnT0035333.1	518	273.944	0	0
h1SMcT0022983.2	1765	1520.55	575.009	8.63395
h1SMnT0035334.1	355	114.059	0	0
h1SMnT0035335.1	347	106.691	0	0
h1SMcT0022982.1	1733	1488.55	0	0
h1SMnT0035165.1	414	170.643	0	0
h1SMnT0035166.1	311	76.1572	0	0
h1SMcT0022650.1	3691	3446.55	0	0
h1SMcT0022651.1	3742	3497.55	0	0
h1SMnT0034903.1	1789	1544.55	0	0
h1SMcT0022652.1	16757	16512.5	2.08729	0.00288605
h1SMcT0022653.1	7978	7733.55	0	0
h1SMnT0034904.1	2408	2163.55	0	0
h1SMcT0022643.1	1273	1028.55	200.791	4.45712
h1SMcT0022644.1	746	501.595	0	0
h1SMcT0022645.1	752	507.595	0	0
h1SMcT0022646.1	812	567.578	0	0
h1SMcT0022878.1	3135	2890.55	264.558	2.08966
h1SMnT0035197.1	681	436.69	7	0.365982
h1SMcT0022879.1	645	400.739	0	0
h1SMcT0022880.1	1003	758.545	29.3841	0.884434
h1SMnT0035198.1	3014	2769.55	279	2.30001
h1SMcT0022974.1	15547	15302.5	1033.24	1.54161
h1SMnT0035321.1	630	385.752	0	0
h1SMnT0035305.1	1121	876.545	15778.5	410.986
h1SMnT0035306.1	1778	1533.55	5648.98	84.1024
h1SMnT0035307.1	531	286.912	0	0
