dd_Smed_v6_10001_0_1	Serine-threonine protein kinase 19	9812991
dd_Smed_v6_100026_0_1	Transposase, type 1	1310791
dd_Smed_v6_100026_0_1	Transposase, type 1	1718819
dd_Smed_v6_100026_0_1	Transposase, type 1	8041625
dd_Smed_v6_100026_0_1	Transposase, type 1	8895590
dd_Smed_v6_10002_0_1	Mannose-6-phosphate receptor binding domain	11786557
dd_Smed_v6_10002_0_1	Mannose-6-phosphate receptor binding domain	11867533
dd_Smed_v6_10002_0_1	Mannose-6-phosphate receptor binding domain	1376319
dd_Smed_v6_10003_0_1	Thioredoxin domain	2537773
dd_Smed_v6_10003_0_1	Thioredoxin domain	2668278
dd_Smed_v6_10003_0_1	Thioredoxin domain	3371540
dd_Smed_v6_10003_0_1	Thioredoxin domain	3896121
dd_Smed_v6_10003_0_1	Thioredoxin domain	7635143
dd_Smed_v6_10003_0_1	Thioredoxin domain	7788289
dd_Smed_v6_10003_0_1	Thioredoxin domain	7788290
dd_Smed_v6_10003_0_1	Thioredoxin domain	7913469
dd_Smed_v6_10003_0_1	Thioredoxin domain	7940678
dd_Smed_v6_10003_0_1	Thioredoxin domain	7983029
dd_Smed_v6_10003_0_1	Thioredoxin domain	8590004
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	2537773
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	2668278
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	3371540
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	3896121
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7635143
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7788289
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7788290
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7913469
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7940678
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	7983029
dd_Smed_v6_10003_0_1	Thioredoxin, conserved site	8590004
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	10383197
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	10610776
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	10700276
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	11435111
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	11709171
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	12089152
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	12529327
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	1304339
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	15071498
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	15120624
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	15184683
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	15341729
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	15862094
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	16319061
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	16597834
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	2181145
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	6852035
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	8898209
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	9300489
dd_Smed_v6_10003_0_1	Thioredoxin-like fold	9628486
dd_Smed_v6_100044_0_1	Kinesin motor domain	14732151
dd_Smed_v6_100044_0_1	Kinesin motor domain	15236970
dd_Smed_v6_100044_0_1	Kinesin motor domain	1832505
dd_Smed_v6_100044_0_1	Kinesin motor domain	20587735
dd_Smed_v6_100044_0_1	Kinesin motor domain	2142876
dd_Smed_v6_100044_0_1	Kinesin motor domain	8542443
dd_Smed_v6_100044_0_1	P-loop containing nucleoside triphosphate hydrolase	11916378
dd_Smed_v6_100044_0_1	P-loop containing nucleoside triphosphate hydrolase	14568537
dd_Smed_v6_100044_0_1	P-loop containing nucleoside triphosphate hydrolase	15381417
dd_Smed_v6_100044_0_1	P-loop containing nucleoside triphosphate hydrolase	6329717
dd_Smed_v6_10006_0_1	Pseudouridine synthase, RsuA/RluB/C/D/E/F	10529181
dd_Smed_v6_10006_0_1	Pseudouridine synthase, RsuA/RluB/C/D/E/F	11953756
dd_Smed_v6_10006_0_1	Pseudouridine synthase, RsuA/RluB/C/D/E/F	14659742
dd_Smed_v6_10006_0_1	Pseudouridine synthase, RsuA/RluB/C/D/E/F	15078091
dd_Smed_v6_10006_0_1	Pseudouridine synthase, RsuA/RluB/C/D/E/F	16511038
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	10529181
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	10625422
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	11779468
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	11953756
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	14659742
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	15078091
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	15135053
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	17466622
dd_Smed_v6_10006_0_1	Pseudouridine synthase, catalytic domain	9585540
dd_Smed_v6_100074_0_1	Sushi/SCR/CCP domain	10775260
dd_Smed_v6_100074_0_1	Sushi/SCR/CCP domain	1829116
dd_Smed_v6_100074_0_1	Sushi/SCR/CCP domain	2751824
dd_Smed_v6_10007_0_1	Homeobox domain	12445403
dd_Smed_v6_10007_0_1	Homeobox domain	1357790
dd_Smed_v6_10007_0_1	Homeobox domain	2568852
dd_Smed_v6_10007_0_1	Homeobox, conserved site	12445403
dd_Smed_v6_10007_0_1	Homeobox, conserved site	1357790
dd_Smed_v6_10007_0_1	Homeobox, conserved site	2568852
dd_Smed_v6_10007_0_1	Homeodomain-like	10377888
dd_Smed_v6_10007_0_1	Homeodomain-like	12215502
dd_Smed_v6_10007_0_1	Homeodomain-like	7707374
dd_Smed_v6_10007_0_1	Homeodomain-like	9739097
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	10529348
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	11179890
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	12665246
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	1467648
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	15718139
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	15963892
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	17210253
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	1970421
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	8065929
dd_Smed_v6_10007_0_1	Zinc finger, LIM-type	8506279
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	12679517
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	15914470
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	16753280
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	18948278
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	2111655
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	23020293
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	2830256
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	8081729
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	8170923
dd_Smed_v6_100081_0_1	G protein-coupled receptor, rhodopsin-like	8386361
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	12679517
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	15914470
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	16753280
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	18948278
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	2111655
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	23020293
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	2830256
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	8081729
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	8170923
dd_Smed_v6_100081_0_1	GPCR, rhodopsin-like, 7TM	8386361
dd_Smed_v6_1000_0_1	Protein kinase domain	12368087
dd_Smed_v6_1000_0_1	Protein kinase domain	12471243
dd_Smed_v6_1000_0_1	Protein kinase domain	12734000
dd_Smed_v6_1000_0_1	Protein kinase domain	15078142
dd_Smed_v6_1000_0_1	Protein kinase domain	15320712
dd_Smed_v6_1000_0_1	Protein kinase domain	1835513
dd_Smed_v6_1000_0_1	Protein kinase domain	1862342
dd_Smed_v6_1000_0_1	Protein kinase domain	1956325
dd_Smed_v6_1000_0_1	Protein kinase domain	3291115
dd_Smed_v6_1000_0_1	Protein kinase domain	7768349
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	12368087
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	12471243
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	12734000
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	15078142
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	15320712
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	1835513
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	1956325
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	3291115
dd_Smed_v6_1000_0_1	Protein kinase, ATP binding site	7768349
dd_Smed_v6_1000_0_1	Protein kinase-like domain	11090628
dd_Smed_v6_1000_0_1	Protein kinase-like domain	11467935
dd_Smed_v6_1000_0_1	Protein kinase-like domain	12191603
dd_Smed_v6_1000_0_1	Protein kinase-like domain	12791258
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	12368087
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	12471243
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	15078142
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	15320712
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	1835513
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	1862342
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	1956325
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	3291115
dd_Smed_v6_1000_0_1	Serine/threonine-protein kinase, active site	7768349
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	12368087
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	12471243
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	15078142
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	15320712
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1835513
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1862342
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1956325
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	3291115
dd_Smed_v6_1000_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	7768349
dd_Smed_v6_1000_0_2	Protein kinase domain	12368087
dd_Smed_v6_1000_0_2	Protein kinase domain	12471243
dd_Smed_v6_1000_0_2	Protein kinase domain	12734000
dd_Smed_v6_1000_0_2	Protein kinase domain	15078142
dd_Smed_v6_1000_0_2	Protein kinase domain	15320712
dd_Smed_v6_1000_0_2	Protein kinase domain	1835513
dd_Smed_v6_1000_0_2	Protein kinase domain	1862342
dd_Smed_v6_1000_0_2	Protein kinase domain	1956325
dd_Smed_v6_1000_0_2	Protein kinase domain	3291115
dd_Smed_v6_1000_0_2	Protein kinase domain	7768349
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	12368087
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	12471243
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	12734000
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	15078142
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	15320712
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	1835513
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	1956325
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	3291115
dd_Smed_v6_1000_0_2	Protein kinase, ATP binding site	7768349
dd_Smed_v6_1000_0_2	Protein kinase-like domain	11090628
dd_Smed_v6_1000_0_2	Protein kinase-like domain	11467935
dd_Smed_v6_1000_0_2	Protein kinase-like domain	12191603
dd_Smed_v6_1000_0_2	Protein kinase-like domain	12791258
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	12368087
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	12471243
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	15078142
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	15320712
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	1835513
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	1862342
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	1956325
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	3291115
dd_Smed_v6_1000_0_2	Serine/threonine-protein kinase, active site	7768349
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	12368087
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	12471243
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	15078142
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	15320712
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	1835513
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	1862342
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	1956325
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	3291115
dd_Smed_v6_1000_0_2	Serine/threonine/dual specificity protein kinase, catalytic  domain	7768349
dd_Smed_v6_10010_0_1	High mobility group box domain	10890911
dd_Smed_v6_10010_0_1	High mobility group box domain	11779632
dd_Smed_v6_10010_0_1	High mobility group box domain	12781674
dd_Smed_v6_10010_0_1	High mobility group box domain	12920151
dd_Smed_v6_10011_0_1	Calponin homology domain	10801490
dd_Smed_v6_10011_0_1	Calponin homology domain	11839310
dd_Smed_v6_10011_0_1	Calponin homology domain	12857735
dd_Smed_v6_10011_0_1	Calponin homology domain	15128297
dd_Smed_v6_10011_0_1	Calponin homology domain	15272162
dd_Smed_v6_10011_0_1	Calponin homology domain	17082327
dd_Smed_v6_10011_0_1	Calponin homology domain	17121810
dd_Smed_v6_10011_0_1	Calponin homology domain	7584474
dd_Smed_v6_10011_0_1	Calponin homology domain	7589522
dd_Smed_v6_10011_0_1	Calponin homology domain	9164454
dd_Smed_v6_10011_0_1	Calponin homology domain	9302997
dd_Smed_v6_10011_0_1	Calponin homology domain	9625744
dd_Smed_v6_10011_0_1	Calponin homology domain	9887274
dd_Smed_v6_10011_0_1	PDZ domain	9041651
dd_Smed_v6_10011_0_1	PDZ domain	9204764
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	10529348
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	11179890
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	12665246
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	1467648
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	15718139
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	15963892
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	17210253
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	1970421
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	8065929
dd_Smed_v6_10011_0_1	Zinc finger, LIM-type	8506279
dd_Smed_v6_10011_0_2	Calponin homology domain	10801490
dd_Smed_v6_10011_0_2	Calponin homology domain	11839310
dd_Smed_v6_10011_0_2	Calponin homology domain	12857735
dd_Smed_v6_10011_0_2	Calponin homology domain	15128297
dd_Smed_v6_10011_0_2	Calponin homology domain	15272162
dd_Smed_v6_10011_0_2	Calponin homology domain	17082327
dd_Smed_v6_10011_0_2	Calponin homology domain	17121810
dd_Smed_v6_10011_0_2	Calponin homology domain	7584474
dd_Smed_v6_10011_0_2	Calponin homology domain	7589522
dd_Smed_v6_10011_0_2	Calponin homology domain	9164454
dd_Smed_v6_10011_0_2	Calponin homology domain	9302997
dd_Smed_v6_10011_0_2	Calponin homology domain	9625744
dd_Smed_v6_10011_0_2	Calponin homology domain	9887274
dd_Smed_v6_10011_0_2	PDZ domain	9041651
dd_Smed_v6_10011_0_2	PDZ domain	9204764
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	10529348
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	11179890
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	12665246
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	1467648
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	15718139
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	15963892
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	17210253
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	1970421
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	8065929
dd_Smed_v6_10011_0_2	Zinc finger, LIM-type	8506279
dd_Smed_v6_100129_0_1	CAP domain	12625841
dd_Smed_v6_100129_0_1	CAP domain	12759345
dd_Smed_v6_100129_0_1	CAP domain	18824526
dd_Smed_v6_100131_0_1	P-loop containing nucleoside triphosphate hydrolase	11916378
dd_Smed_v6_100131_0_1	P-loop containing nucleoside triphosphate hydrolase	14568537
dd_Smed_v6_100131_0_1	P-loop containing nucleoside triphosphate hydrolase	15381417
dd_Smed_v6_100131_0_1	P-loop containing nucleoside triphosphate hydrolase	6329717
dd_Smed_v6_100143_0_1	Malic enzyme, N-terminal domain	1911848
dd_Smed_v6_100143_0_1	Malic enzyme, N-terminal domain	1993674
dd_Smed_v6_100143_0_1	Malic enzyme, N-terminal domain	2103472
dd_Smed_v6_100143_0_1	Malic enzyme, N-terminal domain	8300616
dd_Smed_v6_100143_0_1	Malic oxidoreductase	1911848
dd_Smed_v6_100143_0_1	Malic oxidoreductase	1993674
dd_Smed_v6_100143_0_1	Malic oxidoreductase	2103472
dd_Smed_v6_100143_0_1	Malic oxidoreductase	2644282
dd_Smed_v6_100143_0_1	Malic oxidoreductase	8300616
dd_Smed_v6_100149_0_1	Calreticulin/calnexin	12401114
dd_Smed_v6_100149_0_1	Calreticulin/calnexin	1497605
dd_Smed_v6_100149_0_1	Calreticulin/calnexin	8126001
dd_Smed_v6_100149_0_1	Calreticulin/calnexin	8203019
dd_Smed_v6_100149_0_1	Calreticulin/calnexin, conserved site	1497605
dd_Smed_v6_100149_0_1	Calreticulin/calnexin, conserved site	8126001
dd_Smed_v6_100149_0_1	Calreticulin/calnexin, conserved site	8203019
dd_Smed_v6_10014_0_1	Protein kinase domain	12368087
dd_Smed_v6_10014_0_1	Protein kinase domain	12471243
dd_Smed_v6_10014_0_1	Protein kinase domain	12734000
dd_Smed_v6_10014_0_1	Protein kinase domain	15078142
dd_Smed_v6_10014_0_1	Protein kinase domain	15320712
dd_Smed_v6_10014_0_1	Protein kinase domain	1835513
dd_Smed_v6_10014_0_1	Protein kinase domain	1862342
dd_Smed_v6_10014_0_1	Protein kinase domain	1956325
dd_Smed_v6_10014_0_1	Protein kinase domain	3291115
dd_Smed_v6_10014_0_1	Protein kinase domain	7768349
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	12368087
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	12471243
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	12734000
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	15078142
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	15320712
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	1835513
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	1956325
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	3291115
dd_Smed_v6_10014_0_1	Protein kinase, ATP binding site	7768349
dd_Smed_v6_10014_0_1	Protein kinase-like domain	11090628
dd_Smed_v6_10014_0_1	Protein kinase-like domain	11467935
dd_Smed_v6_10014_0_1	Protein kinase-like domain	12191603
dd_Smed_v6_10014_0_1	Protein kinase-like domain	12791258
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	12368087
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	12471243
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	15078142
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	15320712
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	1835513
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	1862342
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	1956325
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	3291115
dd_Smed_v6_10014_0_1	Serine/threonine-protein kinase, active site	7768349
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	12368087
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	12471243
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	15078142
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	15320712
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1835513
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1862342
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	1956325
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	3291115
dd_Smed_v6_10014_0_1	Serine/threonine/dual specificity protein kinase, catalytic  domain	7768349
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	10529348
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	11179890
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	12665246
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	15718139
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	15963892
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	17210253
dd_Smed_v6_10016_0_1	Zinc finger, MIZ-type	9256341
dd_Smed_v6_100170_0_1	Dynein heavy chain	15661525
dd_Smed_v6_10018_0_1	Armadillo-type fold	10361086
dd_Smed_v6_10018_0_1	Armadillo-type fold	11551174
dd_Smed_v6_10018_0_2	Armadillo-like helical	10361086
dd_Smed_v6_10018_0_2	Armadillo-like helical	11551174
dd_Smed_v6_10018_0_2	Armadillo-type fold	10361086
dd_Smed_v6_10018_0_2	Armadillo-type fold	11551174
dd_Smed_v6_10019_0_1	Forkhead-associated (FHA) domain	11911881
dd_Smed_v6_10019_0_1	Forkhead-associated (FHA) domain	7482699
dd_Smed_v6_10019_0_1	SMAD/FHA domain	11106755
dd_Smed_v6_10019_0_1	SMAD/FHA domain	11483516
dd_Smed_v6_10019_0_1	SMAD/FHA domain	11779503
dd_Smed_v6_10019_0_1	SMAD/FHA domain	12049740
dd_Smed_v6_10019_0_1	SMAD/FHA domain	12121644
dd_Smed_v6_10019_0_1	SMAD/FHA domain	14555996
dd_Smed_v6_10019_0_1	SMAD/FHA domain	9214508
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	10514377
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	10529348
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	10577187
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	10662664
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	11179890
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	12665246
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	12944364
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	15718139
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	15963892
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	17210253
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	8317827
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	8744354
dd_Smed_v6_10019_0_1	Zinc finger, RING-type	8804826
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	10500182
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	10529348
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	10531381
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	11179890
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	12665246
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	15718139
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	15963892
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	17210253
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	7729428
dd_Smed_v6_10019_0_1	Zinc finger, RING-type, conserved site	8804826
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	10529348
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	11179890
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	12665246
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	15718139
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	15963892
dd_Smed_v6_10019_0_1	Zinc finger, RING/FYVE/PHD-type	17210253
dd_Smed_v6_1001_0_1	SWAP/Surp	7971282
dd_Smed_v6_1001_0_1	SWAP/Surp	8206918
dd_Smed_v6_10020_0_1	G protein-coupled receptor, rhodopsin-like	12679517
