target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	6	0.217531
h1SMnT0035429.1	433	234	26.2412	3.00456
h1SMnT0035428.2	1171	972	8.33431	0.22973
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	14.8902	0.0799972
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	14.8552	0.824034
h1SMnT0035364.1	3295	3096	0	0
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	145.646	1.26081
h1SMnT0035367.1	2210	2011	4109.94	54.7567
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	0	0
h1SMnT0035370.1	1798	1599	23.378	0.391717
h1SMcT0023064.1	649	450	20.2493	1.20562
h1SMcT0022911.1	964	765	11.0458	0.386855
h1SMcT0022912.1	1707	1508	69.9926	1.24355
h1SMnT0035348.1	2018	1819	99.1018	1.4597
h1SMcT0022995.1	1592	1393	0	0
h1SMnT0035349.1	581	382	4.33537	0.304072
h1SMnT0035350.1	437	238	1.63862	0.184466
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	5.13019	0.0853732
h1SMnT0035408.1	676	477	0	0
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	105	2.5208
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	0	0
h1SMcT0023055.1	5046	4847	32.2175	0.178087
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	20165	2560.53
h1SMnT0035251.1	2625	2426	3.0078	0.0332179
h1SMcT0022931.1	1208	1009	0	0
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	502	16.1851
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	987.808	11.6487
h1SMnT0035255.1	3386	3187	95.767	0.805095
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	1	0.030377
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	1.89039	0.0275712
h1SMcT0022886.1	479	280	0	0
h1SMnT0035137.1	1237	1038	0	0
h1SMnT0035138.1	362	163	16.8281	2.76606
h1SMnT0035139.1	2159	1960	518.675	7.09011
h1SMnT0035140.1	538	339	8.27007	0.653617
h1SMnT0035141.1	3293	3094	0	0
h1SMnT0035142.1	363	164	12.9629	2.11773
h1SMnT0035173.1	1063	864	0	0
h1SMnT0035174.1	867	668	4954.65	198.724
h1SMnT0035175.1	3291	3092	0	0
h1SMnT0035176.1	363	164	12.9629	2.11773
h1SMnT0035177.1	2432	2233	1175.23	14.1009
h1SMcT0022892.1	2757	2558	512.818	5.37126
h1SMcT0022664.1	1587	1388	0	0
h1SMnT0034919.1	1713	1514	10.2367	0.181154
h1SMcT0022665.1	9704	9505	9.02044	0.0254267
h1SMcT0022666.1	7223	7024	7.58924	0.0289486
h1SMcT0022667.1	10811	10612	49.8444	0.125844
h1SMnT0035274.2	204	26.1481	0	0
h1SMcT0022950.1	1132	933	9.91528	0.284733
