target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	739	3	0.109087
h1SMnT0035429.1	433	234	16	1.83738
h1SMnT0035428.2	1171	972	7.65734	0.211693
h1SMnT0035430.1	225	36.3941	0	0
h1SMcT0022937.1	1148	949	0	0
h1SMnT0035345.1	487	288	0	0
h1SMcT0022992.1	5186	4987	18.7978	0.101289
h1SMnT0035168.1	667	468	0	0
h1SMnT0035169.1	682	483	1.45684	0.0810509
h1SMnT0035364.1	3295	3096	3.94372e-06	3.42294e-08
h1SMnT0035365.1	822	623	0	0
h1SMnT0035366.1	3294	3095	234.448	2.03554
h1SMnT0035367.1	2210	2011	4997.61	66.7797
h1SMnT0035368.1	649	450	0	0
h1SMnT0035369.1	3295	3096	29.1636	0.253124
h1SMnT0035370.1	1798	1599	305.765	5.13846
h1SMcT0023064.1	649	450	12.4248	0.741944
h1SMcT0022911.1	964	765	12.7049	0.446277
h1SMcT0022912.1	1707	1508	62.3577	1.11118
h1SMnT0035348.1	2018	1819	65.1775	0.962851
h1SMcT0022995.1	1592	1393	0	0
h1SMnT0035349.1	581	382	5.88834	0.414213
h1SMnT0035350.1	437	238	3.341	0.377219
h1SMnT0035351.1	251	54.8653	0	0
h1SMnT0035439.1	173	16.9784	0	0
h1SMcT0023009.1	1809	1610	5.08473	0.0848664
h1SMnT0035408.1	676	477	1.41925	0.0799529
h1SMnT0035149.1	469	270	0	0
h1SMcT0022739.1	1385	1186	0	0
h1SMcT0022740.2	1315	1116	116	2.79311
h1SMnT0035008.1	217	32.019	0	0
h1SMnT0035009.1	403	204	0	0
h1SMnT0035304.1	214	30.5332	0	0
h1SMcT0023054.1	1130	931	2.04013	0.0588847
h1SMcT0023055.1	5046	4847	46.7982	0.259448
h1SMcT0022976.1	1057	858	0	0
h1SMnT0035249.1	307	108.019	0	0
h1SMnT0035250.1	410	211	21398	2725.12
h1SMnT0035251.1	2625	2426	2.00469	0.022205
h1SMcT0022931.1	1208	1009	1	0.026632
h1SMnT0035252.1	344	145	0	0
h1SMnT0035253.1	459	260	0	0
h1SMcT0022932.1	1030	831	577	18.6582
h1SMnT0035254.1	593	394	0	0
h1SMcT0022933.2	2471	2272	871.109	10.3029
h1SMnT0035255.1	3386	3187	53.8365	0.45393
h1SMnT0035204.1	222	34.6815	0	0
h1SMnT0035205.1	1081	882	2	0.0609334
h1SMnT0035206.1	369	170	0	0
h1SMcT0022885.2	2036	1837	0	0
h1SMcT0022886.1	479	280	5.37174	0.515527
