target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	838.956	8	0.553231
h1SMnT0035429.1	433	333.956	14	2.43217
h1SMnT0035428.2	1171	1071.96	10.5071	0.568672
h1SMnT0035430.1	225	125.958	1	0.460606
h1SMcT0022937.1	1148	1048.96	0	0
h1SMnT0035345.1	487	387.956	2	0.299091
h1SMcT0022992.1	5186	5086.96	10.4391	0.119059
h1SMnT0035168.1	667	567.956	0	0
h1SMnT0035169.1	682	582.956	1	0.0995223
h1SMnT0035364.1	3295	3195.96	0	0
h1SMnT0035365.1	822	722.956	0	0
h1SMnT0035366.1	3294	3194.96	48.0281	0.872141
h1SMnT0035367.1	2210	2110.96	6.66227	0.183105
h1SMnT0035368.1	649	549.956	0	0
h1SMnT0035369.1	3295	3195.96	0	0
h1SMnT0035370.1	1798	1698.96	43.148	1.47345
h1SMcT0023064.1	649	549.956	7.08732	0.74767
h1SMcT0022911.1	964	864.956	35.9889	2.41396
h1SMcT0022912.1	1707	1607.96	2.40877e-06	8.69113e-08
h1SMnT0035348.1	2018	1918.96	50.625	1.53058
h1SMcT0022995.1	1592	1492.96	373.65	14.5203
h1SMnT0035349.1	581	481.956	10.2983	1.2397
h1SMnT0035350.1	437	337.956	3.97486	0.682366
h1SMnT0035351.1	251	151.956	1	0.381801
h1SMnT0035439.1	173	74.5554	0	0
h1SMcT0023009.1	1809	1709.96	194.524	6.60002
h1SMnT0035408.1	676	576.956	0	0
h1SMnT0035149.1	469	369.956	0	0
h1SMcT0022739.1	1385	1285.96	0	0
h1SMcT0022740.2	1315	1215.96	75	3.57849
h1SMnT0035008.1	217	117.962	0	0
h1SMnT0035009.1	403	303.956	0	0
h1SMnT0035304.1	214	114.964	0	0
h1SMcT0023054.1	1130	1030.96	0	0
h1SMcT0023055.1	5046	4946.96	49.1243	0.576122
h1SMcT0022976.1	1057	957.956	0	0
h1SMnT0035249.1	307	207.956	0	0
h1SMnT0035250.1	410	310.956	9512	1774.72
h1SMnT0035251.1	2625	2525.96	2.00189	0.0459802
h1SMcT0022931.1	1208	1108.96	0	0
h1SMnT0035252.1	344	244.956	0	0
h1SMnT0035253.1	459	359.956	0	0
h1SMcT0022932.1	1030	930.956	255	15.8916
h1SMnT0035254.1	593	493.956	0	0
h1SMcT0022933.2	2471	2371.96	752.609	18.4085
h1SMnT0035255.1	3386	3286.96	93.9803	1.65882
h1SMnT0035204.1	222	122.959	0	0
h1SMnT0035205.1	1081	981.956	2	0.118166
h1SMnT0035206.1	369	269.956	0	0
h1SMcT0022885.2	2036	1936.96	1.82583	0.0546887
h1SMcT0022886.1	479	379.956	1	0.152694
h1SMnT0035137.1	1237	1137.96	0	0
