target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	889	3	0.251072
h1SMnT0035429.1	433	384	10	1.93753
h1SMnT0035428.2	1171	1122	8.39331	0.556571
h1SMnT0035430.1	225	176	3.80893	1.61016
h1SMcT0022937.1	1148	1099	0	0
h1SMnT0035345.1	487	438	0	0
h1SMcT0022992.1	5186	5137	14.5189	0.210283
h1SMnT0035168.1	667	618	0	0
h1SMnT0035169.1	682	633	0	0
h1SMnT0035364.1	3295	3246	7.12539e-08	1.6332e-09
h1SMnT0035365.1	822	773	0	0
h1SMnT0035366.1	3294	3245	134.024	3.07289
h1SMnT0035367.1	2210	2161	399.32	13.7482
h1SMnT0035368.1	649	600	0	0
h1SMnT0035369.1	3295	3246	0	0
h1SMnT0035370.1	1798	1749	0	0
h1SMcT0023064.1	649	600	5.03078	0.623826
h1SMcT0022911.1	964	915	215.274	17.5045
h1SMcT0022912.1	1707	1658	77.4595	3.47592
h1SMnT0035348.1	2018	1969	92.9059	3.51057
h1SMcT0022995.1	1592	1543	32.7222	1.57781
h1SMnT0035349.1	581	532	12.0445	1.68444
h1SMnT0035350.1	437	388	19.3222	3.70514
h1SMnT0035351.1	251	202	0	0
h1SMnT0035439.1	173	124	0	0
h1SMcT0023009.1	1809	1760	2.83084	0.119669
h1SMnT0035408.1	676	627	0	0
h1SMnT0035149.1	469	420	0	0
h1SMcT0022739.1	1385	1336	0	0
h1SMcT0022740.2	1315	1266	64	3.76119
h1SMnT0035008.1	217	168	0	0
h1SMnT0035009.1	403	354	0	0
h1SMnT0035304.1	214	165	0	0
h1SMcT0023054.1	1130	1081	1.15987	0.0798293
h1SMcT0023055.1	5046	4997	43.9197	0.653927
h1SMcT0022976.1	1057	1008	0	0
h1SMnT0035249.1	307	258	0	0
h1SMnT0035250.1	410	361	2386	491.748
h1SMnT0035251.1	2625	2576	2.03499	0.0587756
h1SMcT0022931.1	1208	1159	0	0
h1SMnT0035252.1	344	295	0	0
h1SMnT0035253.1	459	410	0	0
h1SMcT0022932.1	1030	981	214	16.2302
h1SMnT0035254.1	593	544	0	0
h1SMcT0022933.2	2471	2422	589.467	18.1078
h1SMnT0035255.1	3386	3337	62.6829	1.39757
h1SMnT0035204.1	222	173	0	0
h1SMnT0035205.1	1081	1032	0	0
h1SMnT0035206.1	369	320	0	0
h1SMcT0022885.2	2036	1987	0	0
h1SMcT0022886.1	479	430	0	0
h1SMnT0035137.1	1237	1188	0	0
h1SMnT0035138.1	362	313	0	0
h1SMnT0035139.1	2159	2110	0.000108616	3.82993e-06
h1SMnT0035140.1	538	489	6.31863	0.961377
h1SMnT0035141.1	3293	3244	1.39155e-07	3.19152e-09
h1SMnT0035142.1	363	314	0	0
h1SMnT0035173.1	1063	1014	0	0
h1SMnT0035174.1	867	818	2159.58	196.424
h1SMnT0035175.1	3291	3242	0	0
h1SMnT0035176.1	363	314	0	0
h1SMnT0035177.1	2432	2383	1.08203	0.0337827
h1SMcT0022892.1	2757	2708	520.129	14.2903
h1SMcT0022664.1	1587	1538	10.4649	0.506241
h1SMnT0034919.1	1713	1664	16.2667	0.727319
h1SMcT0022665.1	9704	9655	0	0
h1SMcT0022666.1	7223	7174	8.53921	0.0885597
h1SMcT0022667.1	10811	10762	14.5403	0.100522
h1SMnT0035274.2	204	155	0	0
h1SMcT0022950.1	1132	1083	9.37493	0.644049
h1SMnT0035104.1	1776	1727	1421.29	61.2306
h1SMnT0035105.1	369	320	0	0
h1SMnT0035106.1	677	628	8.48108	1.00478
h1SMcT0022811.1	4196	4147	0	0
h1SMnT0035107.1	906	857	9.13359	0.79294
h1SMcT0022812.1	3862	3813	0	0
h1SMnT0035108.1	942	893	24.8303	2.06876
h1SMnT0035109.1	1235	1186	0	0
h1SMnT0035110.1	557	508	0.570931	0.0836179
h1SMnT0035167.1	426	377	9.14676	1.80512
h1SMcT0022861.1	1552	1503	32	1.58406
h1SMcT0023025.1	1272	1223	19.6441	1.19505
h1SMnT0035154.1	904	855	1.00464	0.0874227
h1SMcT0022833.1	1591	1542	111.681	5.38857
h1SMcT0022893.1	2162	2113	0	0
h1SMcT0022736.1	505	456	2	0.326321
h1SMcT0022737.1	1029	980	28	2.12575
h1SMcT0022738.1	1350	1301	14	0.800627
h1SMnT0035322.1	217	168	0	0
h1SMnT0035323.1	735	686	0	0
h1SMnT0035324.2	335	286	55	14.3079
h1SMnT0035227.1	1397	1348	0	0
h1SMcT0022909.1	874	825	21.25	1.91639
h1SMnT0035228.1	568	519	25.4315	3.64573
h1SMnT0035229.1	524	475	0	0
h1SMcT0023038.1	2979	2930	953.639	24.2156
h1SMnT0035422.1	134	85	1	0.875308
h1SMcT0023039.2	1098	1049	62.9586	4.46539
h1SMnT0035423.1	937	888	51	4.27304
h1SMnT0035424.1	2291	2242	45	1.49333
h1SMcT0023051.1	1760	1711	0	0
h1SMnT0035447.1	696	647	29	3.33483
h1SMnT0035467.1	305	256	0	0
h1SMcT0022957.1	540	491	20.4554	3.09961
h1SMcT0022958.1	458	409	48.7511	8.86831
h1SMcT0022975.1	1214	1165	0	0
h1SMnT0035371.1	220	171	0	0
h1SMnT0035222.1	841	792	0	0
h1SMcT0022906.1	785	736	0	0
h1SMnT0034950.1	246	197	0	0
h1SMnT0035278.1	532	483	0	0
h1SMnT0035279.1	127	78	0	0
h1SMcT0022952.1	2293	2244	112.796	3.73982
h1SMnT0035280.1	972	923	14	1.12851
h1SMnT0035281.1	1330	1281	10	0.580805
h1SMcT0022934.1	19276	19227	404.16	1.56395
h1SMcT0022898.1	1257	1208	1.97846	0.121854
h1SMcT0022899.1	1154	1105	3.03654	0.204454
h1SMcT0022900.1	2875	2826	4.76285	0.125393
h1SMcT0022901.1	1798	1749	7.41965e-05	3.15626e-06
h1SMnT0035418.1	379	330	0	0
h1SMnT0035419.1	572	523	0	0
h1SMcT0023037.1	4734	4685	28.5045	0.452673
h1SMnT0035420.1	226	177	0	0
h1SMnT0035096.1	559	510	0	0
h1SMcT0022872.1	985	936	6.88466	0.547251
h1SMcT0022814.1	2646	2597	0	0
h1SMcT0022815.1	2022	1973	6.53993	0.246619
h1SMcT0022816.1	3124	3075	6.01561	0.145551
h1SMcT0022656.1	6668	6619	25.1494	0.282693
h1SMnT0034905.1	1057	1008	0	0
h1SMcT0022657.2	3525	3476	185.694	3.97465
h1SMnT0034906.1	553	504	2.23428	0.329827
h1SMnT0034907.1	1610	1561	84.2009	4.01322
h1SMnT0034908.1	674	625	84.0112	10.0008
h1SMnT0034909.1	344	295	0	0
h1SMnT0034910.1	874	825	10.2555	0.924873
h1SMcT0022658.1	895	846	72.3442	6.36228
h1SMnT0035333.1	518	469	0	0
h1SMcT0022983.2	1765	1716	185.901	8.06015
h1SMnT0035334.1	355	306	0	0
h1SMnT0035335.1	347	298	0	0
h1SMcT0022982.1	1733	1684	0.0200614	0.000886335
h1SMnT0035165.1	414	365	0	0
h1SMnT0035166.1	311	262	1	0.283974
h1SMcT0022650.1	3691	3642	0	0
h1SMcT0022651.1	3742	3693	0	0
h1SMnT0034903.1	1789	1740	0.291923	0.0124824
h1SMcT0022652.1	16757	16708	2.10162	0.00935857
h1SMcT0022653.1	7978	7929	6.0477	0.0567481
h1SMnT0034904.1	2408	2359	0	0
h1SMcT0022643.1	1273	1224	270	16.412
h1SMcT0022644.1	746	697	0	0
h1SMcT0022645.1	752	703	0	0
h1SMcT0022646.1	812	763	0.535253	0.0521932
h1SMcT0022878.1	3135	3086	20.922	0.504414
h1SMnT0035197.1	681	632	6.04676	0.711845
h1SMcT0022879.1	645	596	0	0
h1SMcT0022880.1	1003	954	0	0
h1SMnT0035198.1	3014	2965	42	1.05391
h1SMcT0022974.1	15547	15498	655.624	3.14745
h1SMnT0035321.1	630	581	0	0
h1SMnT0035305.1	1121	1072	3096.84	214.933
h1SMnT0035306.1	1778	1729	516.469	22.2243
h1SMnT0035307.1	531	482	0	0
h1SMnT0035308.1	1309	1260	925.252	54.6348
h1SMnT0035309.1	1106	1057	0	0
h1SMnT0035310.1	1917	1868	28.5382	1.13666
h1SMnT0035311.1	1033	984	0	0
h1SMnT0035312.1	3291	3242	0	0
h1SMnT0035313.1	363	314	0	0
h1SMnT0035314.1	3292	3243	0	0
h1SMnT0035315.1	1694	1645	0	0
h1SMnT0035316.1	2161	2112	0	0
h1SMcT0022894.1	1956	1907	127.248	4.96456
h1SMnT0035285.1	673	624	0	0
h1SMnT0035286.1	153	104	0	0
h1SMnT0035287.1	556	507	0.986287	0.144735
h1SMnT0035288.1	558	509	0.0137131	0.00200446
h1SMnT0035289.4	2122	2073	30.3438	1.08906
h1SMcT0022955.1	8642	8593	43.4599	0.376291
h1SMcT0023031.1	565	516	0	0
h1SMnT0035406.1	1639	1590	2.16202	0.101168
h1SMcT0023032.1	1505	1456	198.494	10.143
h1SMnT0035407.1	2457	2408	12.4162	0.383629
h1SMcT0022953.1	2474	2425	0	0
h1SMcT0022996.1	3781	3732	26.9407	0.537091
h1SMcT0022890.1	1269	1220	0	0
h1SMnT0035209.1	395	346	0	0
h1SMcT0022891.1	597	548	1	0.135768
h1SMnT0035210.1	396	347	0	0
h1SMnT0035211.1	681	632	0	0
h1SMcT0022866.1	913	864	25.3823	2.18573
h1SMcT0022973.1	3555	3506	370.979	7.87258
h1SMnT0035320.1	1153	1104	8	0.539139
h1SMnT0035457.1	224	175	1	0.425149
h1SMcT0023053.1	1061	1012	110.144	8.09765
h1SMnT0035458.1	385	336	27.9608	6.19142
h1SMcT0023003.1	902	853	134	11.6879
h1SMnT0035361.1	949	900	0	0
h1SMnT0035362.1	212	163	0	0
h1SMcT0023004.1	713	664	0	0
h1SMcT0022831.1	1756	1707	0	0
h1SMnT0035146.1	130	81	0	0
h1SMnT0035147.1	329	280	0	0
h1SMnT0035148.1	441	392	0	0
h1SMcT0022832.1	1390	1341	137.506	7.62909
h1SMcT0022887.1	2842	2793	0	0
h1SMnT0035207.1	381	332	0	0
h1SMnT0035182.2	1784	1735	7.7511	0.332386
h1SMnT0035183.1	1315	1266	3.64226	0.21405
h1SMcT0022782.1	1579	1530	832.853	40.5001
h1SMcT0022783.1	924	875	4.28715	0.364536
h1SMnT0035061.1	497	448	0	0
h1SMcT0022784.1	1038	989	0	0
h1SMcT0023060.1	799	750	0	0
h1SMcT0022856.1	689	640	0	0
h1SMcT0022857.1	1071	1022	7.70915	0.561223
h1SMcT0022920.1	6196	6147	158.173	1.91447
h1SMcT0022921.3	1402	1353	0	0
h1SMnT0035006.1	4147	4098	0	0
h1SMnT0035007.1	2193	2144	7.65337	0.265587
h1SMnT0035344.1	214	165	0	0
h1SMnT0035122.1	651	602	77.1409	9.53383
h1SMnT0035425.1	499	450	0	0
h1SMnT0035426.1	325	276	2	0.539139
h1SMcT0023008.1	2256	2207	873.759	29.4557
h1SMnT0035372.1	309	260	0	0
h1SMnT0035373.2	2430	2381	113.623	3.55046
h1SMnT0035343.1	112	63	0	0
h1SMnT0035317.1	961	912	3.86596	0.315386
h1SMcT0022971.1	1182	1133	0	0
h1SMcT0022823.1	2805	2756	64.9274	1.75278
h1SMnT0035111.1	308	259	10.1358	2.91166
h1SMnT0035112.1	328	279	0	0
h1SMnT0035113.2	311	262	0	0
h1SMnT0035114.1	344	295	0	0
h1SMcT0022964.1	936	887	55.6455	4.66752
h1SMnT0035299.1	1331	1282	4.13284	0.23985
h1SMnT0035300.1	364	315	0	0
h1SMnT0035301.1	468	419	29.9401	5.31642
h1SMnT0035302.1	423	374	5.78249	1.15033
h1SMcT0022965.1	2342	2293	10.6947	0.34701
h1SMcT0022819.1	1349	1300	0	0
h1SMcT0022820.1	936	887	0	0
h1SMcT0022821.1	419	370	0	0
h1SMcT0022822.1	1557	1508	325	16.0347
h1SMnT0035030.1	1039	990	0	0
h1SMcT0023066.1	1434	1385	0	0
h1SMcT0023067.1	862	813	6	0.549086
h1SMcT0023043.1	1562	1513	2.76095	0.135768
h1SMnT0035101.1	350	301	0	0
h1SMnT0035468.1	109	60	1	1.24002
h1SMnT0035469.1	545	496	0	0
h1SMnT0035470.2	1927	1878	22.0168	0.872244
h1SMnT0035471.1	816	767	10	0.970028
h1SMnT0035472.1	1172	1123	12.8325	0.85018
h1SMnT0035246.1	1140	1091	21.6414	1.47584
h1SMcT0022926.1	1584	1535	0	0
h1SMcT0022927.1	1968	1919	0	0
h1SMcT0022928.1	780	731	0.414024	0.0421393
h1SMnT0035247.1	2313	2264	7.70621	0.253247
h1SMcT0022929.1	1978	1929	0	0
h1SMnT0035248.1	2480	2431	0	0
h1SMcT0022930.1	1645	1596	0	0
h1SMnT0034948.1	1210	1161	14.3577	0.920097
h1SMnT0034949.1	1289	1240	0	0
h1SMnT0035257.1	2784	2735	0	0
h1SMcT0023023.3	2041	1992	746.354	27.8763
h1SMnT0035401.1	394	345	0	0
h1SMnT0035332.1	113	64	0	0
h1SMcT0022767.1	2722	2673	27.3246	0.76056
h1SMnT0035038.1	911	862	3	0.258937
h1SMnT0035102.1	814	765	1	0.0972564
h1SMnT0035103.1	354	305	0	0
h1SMcT0022809.1	2070	2021	2108.84	77.6348
h1SMcT0022810.1	1258	1209	11	0.676933
h1SMnT0034938.1	1253	1204	186.539	11.5271
h1SMnT0034939.1	367	318	0	0
h1SMnT0034940.1	538	489	19.8083	3.01383
h1SMnT0034941.1	1358	1309	0	0
h1SMnT0034942.1	363	314	0	0
h1SMnT0034943.1	3291	3242	0	0
h1SMnT0034944.1	819	770	0	0
h1SMnT0034945.1	1777	1728	968.071	41.6814
h1SMnT0034946.1	565	516	0	0
h1SMnT0035409.1	285	236	0	0
h1SMcT0023034.1	1780	1731	38.7537	1.6657
h1SMcT0023035.1	984	935	12.1521	0.966984
h1SMnT0035097.1	1121	1072	6	0.416424
h1SMnT0035098.1	441	392	0	0
h1SMnT0035099.1	936	887	16.3824	1.37415
h1SMcT0022803.1	2566	2517	77	2.27608
h1SMnT0035100.1	1483	1434	11	0.57072
h1SMcT0022963.1	675	626	6.66717	0.792404
h1SMnT0035385.1	469	420	0	0
h1SMnT0035392.1	1159	1110	60.2171	4.03623
h1SMcT0023020.1	1397	1348	121.853	6.72554
h1SMcT0023073.1	1004	955	8.93025	0.695729
h1SMnT0035475.1	363	314	7.66072	1.81518
h1SMnT0035466.1	166	117	0	0
h1SMcT0022905.1	925	876	7.92489	0.673083
h1SMnT0035225.1	548	499	0	0
h1SMcT0022907.1	1385	1336	0	0
h1SMcT0022989.1	1264	1215	21.9852	1.34628
h1SMnT0035355.1	320	271	1477.95	405.762
h1SMnT0035356.1	286	237	3564.44	1118.98
h1SMnT0035357.1	450	401	7051.09	1308.25
h1SMnT0035135.1	266	217	0	0
h1SMnT0035172.1	307	258	23.9945	6.91946
h1SMcT0022806.1	1059	1010	3.03719	0.223733
h1SMcT0022807.1	3774	3725	5.48189e-06	1.09492e-07
h1SMcT0022808.1	3496	3447	25.0915	0.541583
h1SMcT0022913.1	829	780	1.01438	0.0967577
h1SMcT0022914.1	1915	1866	3.36045	0.133988
h1SMcT0022915.1	1230	1181	2	0.125997
h1SMnT0035233.1	829	780	143.034	13.6434
h1SMcT0022923.1	2315	2266	0	0
h1SMcT0022924.1	1422	1373	0	0
h1SMcT0023045.1	526	477	46.1908	7.20472
h1SMcT0023046.1	2603	2554	22.8567	0.665842
h1SMnT0035436.1	398	349	0	0
h1SMcT0022760.1	1564	1515	0	0
h1SMcT0022761.1	466	417	3.5617	0.635479
h1SMcT0022762.1	667	618	0	0
h1SMcT0022763.1	1224	1175	0	0
h1SMcT0022764.1	1118	1069	0	0
h1SMcT0022765.1	3741	3692	0	0
