target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	863	1	0.0384547
h1SMnT0035429.1	433	358	20	1.85399
h1SMnT0035428.2	1171	1096	10.5167	0.31844
h1SMnT0035430.1	225	150	0	0
h1SMcT0022937.1	1148	1073	2.05889	0.0636785
h1SMnT0035345.1	487	412	0	0
h1SMcT0022992.1	5186	5111	11.2798	0.0732414
h1SMnT0035168.1	667	592	1	0.0560581
h1SMnT0035169.1	682	607	0	0
h1SMnT0035364.1	3295	3220	0	0
h1SMnT0035365.1	822	747	1.56872	0.0696923
h1SMnT0035366.1	3294	3219	185.86	1.91613
h1SMnT0035367.1	2210	2135	6.25354	0.0972049
h1SMnT0035368.1	649	574	0	0
h1SMnT0035369.1	3295	3220	13.8898	0.143153
h1SMnT0035370.1	1798	1723	206.224	3.97203
h1SMcT0023064.1	649	574	0	0
h1SMcT0022911.1	964	889	261.962	9.77904
h1SMcT0022912.1	1707	1632	51.6586	1.05047
h1SMnT0035348.1	2018	1943	79.9149	1.36494
h1SMcT0022995.1	1592	1517	1.06669e-05	2.33353e-07
h1SMnT0035349.1	581	506	6.02675	0.395269
h1SMnT0035350.1	437	362	3.5281	0.323439
h1SMnT0035351.1	251	176	0	0
h1SMnT0035439.1	173	98	0	0
h1SMcT0023009.1	1809	1734	3.10523	0.0594298
h1SMnT0035408.1	676	601	0	0
h1SMnT0035149.1	469	394	1.94454	0.163787
h1SMcT0022739.1	1385	1310	0	0
h1SMcT0022740.2	1315	1240	107	2.86366
h1SMnT0035008.1	217	142	0	0
h1SMnT0035009.1	403	328	0	0
h1SMnT0035304.1	214	139	0	0
h1SMcT0023054.1	1130	1055	0	0
h1SMcT0023055.1	5046	4971	36.5245	0.243837
h1SMcT0022976.1	1057	982	0	0
h1SMnT0035249.1	307	232	0	0
h1SMnT0035250.1	410	335	21314	2111.45
h1SMnT0035251.1	2625	2550	2.00348	0.0260738
h1SMcT0022931.1	1208	1133	0	0
h1SMnT0035252.1	344	269	0	0
h1SMnT0035253.1	459	384	1	0.0864228
h1SMcT0022932.1	1030	955	473	16.4368
h1SMnT0035254.1	593	518	0	0
h1SMcT0022933.2	2471	2396	766.173	10.6121
h1SMnT0035255.1	3386	3311	49.8679	0.49983
h1SMnT0035204.1	222	147	0	0
h1SMnT0035205.1	1081	1006	1	0.0329884
h1SMnT0035206.1	369	294	0	0
h1SMcT0022885.2	2036	1961	0	0
h1SMcT0022886.1	479	404	1.53643	0.126209
h1SMnT0035137.1	1237	1162	0	0
h1SMnT0035138.1	362	287	54.5511	6.30785
h1SMnT0035139.1	2159	2084	1124.37	17.9049
h1SMnT0035140.1	538	463	38.4626	2.75688
h1SMnT0035141.1	3293	3218	0	0
h1SMnT0035142.1	363	288	0	0
h1SMnT0035173.1	1063	988	0	0
h1SMnT0035174.1	867	792	31870.9	1335.45
h1SMnT0035175.1	3291	3216	0	0
h1SMnT0035176.1	363	288	0	0
h1SMnT0035177.1	2432	2357	2342.58	32.9834
h1SMcT0022892.1	2757	2682	335.692	4.15376
h1SMcT0022664.1	1587	1512	0	0
h1SMnT0034919.1	1713	1638	3.13448	0.0635056
h1SMcT0022665.1	9704	9629	11.9203	0.0410832
h1SMcT0022666.1	7223	7148	17.0414	0.0791187
h1SMcT0022667.1	10811	10736	67.7894	0.209546
h1SMnT0035274.2	204	129	0	0
h1SMcT0022950.1	1132	1057	11.495	0.360906
h1SMnT0035104.1	1776	1701	11711.8	228.496
h1SMnT0035105.1	369	294	0	0
h1SMnT0035106.1	677	602	22.0138	1.21355
h1SMcT0022811.1	4196	4121	12.5184	0.10081
