target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	691.945	4	0.0800678
h1SMnT0035429.1	433	187.588	16	1.18137
h1SMnT0035428.2	1171	924.905	70.4634	1.0552
h1SMnT0035430.1	225	38.7684	0	0
h1SMcT0022937.1	1148	901.905	0	0
h1SMnT0035345.1	487	241.265	0	0
h1SMcT0022992.1	5186	4939.9	100.84	0.282739
h1SMnT0035168.1	667	421.045	0	0
h1SMnT0035169.1	682	436.045	7	0.222349
h1SMnT0035364.1	3295	3048.9	0	0
h1SMnT0035365.1	822	575.962	0	0
h1SMnT0035366.1	3294	3047.9	62.0076	0.281782
h1SMnT0035367.1	2210	1963.9	0	0
h1SMnT0035368.1	649	403.051	0	0
h1SMnT0035369.1	3295	3048.9	21.4673	0.097522
h1SMnT0035370.1	1798	1551.9	254.725	2.2734
h1SMcT0023064.1	649	403.051	10.4001	0.357392
h1SMcT0022911.1	964	717.915	0	0
h1SMcT0022912.1	1707	1460.9	151.497	1.43633
h1SMnT0035348.1	2018	1771.9	346.919	2.7118
h1SMcT0022995.1	1592	1345.9	0	0
h1SMnT0035349.1	581	335.078	14.1244	0.583841
h1SMnT0035350.1	437	191.496	88.8128	6.42371
h1SMnT0035351.1	251	44.7996	9	2.78251
h1SMnT0035439.1	173	36.024	0	0
h1SMcT0023009.1	1809	1562.9	3.20824	0.0284318
h1SMnT0035408.1	676	430.045	0	0
h1SMnT0035149.1	469	223.311	0	0
h1SMcT0022739.1	1385	1138.9	0	0
h1SMcT0022740.2	1315	1068.9	348	4.50931
h1SMnT0035008.1	217	37.613	0	0
h1SMnT0035009.1	403	158.213	0	0
h1SMnT0035304.1	214	37.3345	0	0
h1SMcT0023054.1	1130	883.905	0	0
h1SMcT0023055.1	5046	4799.9	333.575	0.962564
h1SMcT0022976.1	1057	810.905	2.02226	0.0345411
h1SMnT0035249.1	307	73.5639	0	0
h1SMnT0035250.1	410	164.961	23577	1979.59
h1SMnT0035251.1	2625	2378.9	20	0.116445
h1SMcT0022931.1	1208	961.905	0	0
h1SMnT0035252.1	344	102.982	0	0
h1SMnT0035253.1	459	213.346	0	0
h1SMcT0022932.1	1030	783.905	1154	20.3898
h1SMnT0035254.1	593	347.073	5	0.199535
h1SMcT0022933.2	2471	2224.9	3527.23	21.958
h1SMnT0035255.1	3386	3139.9	346.478	1.52837
h1SMnT0035204.1	222	38.3088	0	0
h1SMnT0035205.1	1081	834.905	1.02021	0.0169248
h1SMnT0035206.1	369	125.696	0	0
h1SMcT0022885.2	2036	1789.9	2.64614	0.0204763
h1SMcT0022886.1	479	233.278	0	0
h1SMnT0035137.1	1237	990.905	0	0
h1SMnT0035138.1	362	119.228	17.7239	2.05898
h1SMnT0035139.1	2159	1912.9	0	0
h1SMnT0035140.1	538	292.148	26.5493	1.25869
h1SMnT0035141.1	3293	3046.9	0	0
h1SMnT0035142.1	363	120.16	1322.84	152.482
h1SMnT0035173.1	1063	816.905	723.192	12.2617
h1SMnT0035174.1	867	620.945	19725.7	439.995
h1SMnT0035175.1	3291	3044.9	0	0
h1SMnT0035176.1	363	120.16	1322.84	152.482
h1SMnT0035177.1	2432	2185.9	6584.41	41.721
h1SMcT0022892.1	2757	2510.9	2107.6	11.6259
h1SMcT0022664.1	1587	1340.9	15.8958	0.164192
h1SMnT0034919.1	1713	1466.9	119.126	1.1248
h1SMcT0022665.1	9704	9457.9	22.3263	0.0326957
h1SMcT0022666.1	7223	6976.9	6.1341	0.0121775
h1SMcT0022667.1	10811	10564.9	34.1096	0.0447178
h1SMnT0035274.2	204	36.791	0	0
h1SMcT0022950.1	1132	885.905	30.0851	0.470363
h1SMnT0035104.1	1776	1529.9	53511.7	484.455
h1SMnT0035105.1	369	125.696	0	0
h1SMnT0035106.1	677	431.045	42.0628	1.35159
h1SMcT0022811.1	4196	3949.9	146.796	0.51475
h1SMnT0035107.1	906	659.945	160.794	3.37468
h1SMcT0022812.1	3862	3615.9	0	0
h1SMnT0035108.1	942	695.925	277.068	5.51434
h1SMnT0035109.1	1235	988.905	0	0
h1SMnT0035110.1	557	311.092	0.0412697	0.00183744
h1SMnT0035167.1	426	180.714	2	0.153288
h1SMcT0022861.1	1552	1305.9	99.9808	1.06041
h1SMcT0023025.1	1272	1025.9	625.325	8.44244
h1SMnT0035154.1	904	657.945	9	0.189462
h1SMcT0022833.1	1591	1344.9	236.048	2.43097
h1SMcT0022893.1	2162	1915.9	5.22406	0.0377662
