target_id	length	eff_length	est_counts	tpm
h1SMcT0023044.1	938	719.361	0	0
h1SMnT0035429.1	433	215.325	22	4.70048
h1SMnT0035428.2	1171	952.343	48.9472	2.36455
h1SMnT0035430.1	225	36.0284	0	0
h1SMcT0022937.1	1148	929.343	0	0
h1SMnT0035345.1	487	268.998	0	0
h1SMcT0022992.1	5186	4967.34	22.4681	0.208092
h1SMnT0035168.1	667	448.536	0	0
h1SMnT0035169.1	682	463.502	0	0
h1SMnT0035364.1	3295	3076.34	0	0
h1SMnT0035365.1	822	603.453	0	0
h1SMnT0035366.1	3294	3075.34	99.4391	1.48757
h1SMnT0035367.1	2210	1991.34	0	0
h1SMnT0035368.1	649	430.553	0	0
h1SMnT0035369.1	3295	3076.34	0	0
h1SMnT0035370.1	1798	1579.34	155.818	4.53895
h1SMcT0023064.1	649	430.553	9.40866	1.00535
h1SMcT0022911.1	964	745.352	0	0
h1SMcT0022912.1	1707	1488.34	60.2064	1.86103
h1SMnT0035348.1	2018	1799.34	91.1505	2.33055
h1SMcT0022995.1	1592	1373.34	2.54989e-08	8.54193e-10
h1SMnT0035349.1	581	362.717	0	0
h1SMnT0035350.1	437	219.293	5.25767	1.10302
h1SMnT0035351.1	251	49.6588	2	1.85288
h1SMnT0035439.1	173	25.7736	0	0
h1SMcT0023009.1	1809	1590.34	0.734272	0.0212412
h1SMnT0035408.1	676	457.508	8	0.804462
h1SMnT0035149.1	469	251.099	0	0
h1SMcT0022739.1	1385	1166.34	0	0
h1SMcT0022740.2	1315	1096.34	115	4.82575
h1SMnT0035008.1	217	32.9776	0	0
h1SMnT0035009.1	403	185.613	0	0
h1SMnT0035304.1	214	31.9326	0	0
h1SMcT0023054.1	1130	911.343	0	0
h1SMcT0023055.1	5046	4827.34	35.1971	0.335438
h1SMcT0022976.1	1057	838.343	0	0
h1SMnT0035249.1	307	93.2714	0	0
h1SMnT0035250.1	410	192.553	8588	2051.89
h1SMnT0035251.1	2625	2406.34	0	0
h1SMcT0022931.1	1208	989.343	0	0
h1SMnT0035252.1	344	127.798	0	0
h1SMnT0035253.1	459	241.172	0	0
h1SMcT0022932.1	1030	811.343	330	18.7121
h1SMnT0035254.1	593	374.689	0	0
h1SMcT0022933.2	2471	2252.34	593.21	12.1168
h1SMnT0035255.1	3386	3167.34	56.2458	0.816975
h1SMnT0035204.1	222	34.8012	0	0
h1SMnT0035205.1	1081	862.343	5	0.26675
h1SMnT0035206.1	369	152.143	0	0
h1SMcT0022885.2	2036	1817.34	0	0
h1SMcT0022886.1	479	261.045	2.16372	0.381329
h1SMnT0035137.1	1237	1018.34	0	0
h1SMnT0035138.1	362	145.307	3.86174	1.22267
h1SMnT0035139.1	2159	1940.34	0	0
h1SMnT0035140.1	538	319.794	16.0039	2.30234
h1SMnT0035141.1	3293	3074.34	0	0
h1SMnT0035142.1	363	146.293	749.116	235.581
h1SMnT0035173.1	1063	844.343	0	0
h1SMnT0035174.1	867	648.415	14984.5	1063.17
h1SMnT0035175.1	3291	3072.34	0	0
h1SMnT0035176.1	363	146.293	749.116	235.581
h1SMnT0035177.1	2432	2213.34	1603.96	33.3394
h1SMcT0022892.1	2757	2538.34	411.776	7.4632
h1SMcT0022664.1	1587	1368.34	0	0
h1SMnT0034919.1	1713	1494.34	72	2.21664
h1SMcT0022665.1	9704	9485.34	20.1712	0.0978346
h1SMcT0022666.1	7223	7004.34	0	0
h1SMcT0022667.1	10811	10592.3	0	0
h1SMnT0035274.2	204	29.1392	0	0
h1SMcT0022950.1	1132	913.343	9	0.453338
h1SMnT0035104.1	1776	1557.34	23031.6	680.383
h1SMnT0035105.1	369	152.143	0	0
h1SMnT0035106.1	677	458.508	11.2204	1.12583
h1SMcT0022811.1	4196	3977.34	66.7621	0.772237
h1SMnT0035107.1	906	687.415	86.5966	5.79556
h1SMcT0022812.1	3862	3643.34	0	0
h1SMnT0035108.1	942	723.361	113.838	7.24013
h1SMnT0035109.1	1235	1016.34	0	0
h1SMnT0035110.1	557	338.757	0.0433783	0.00589112
h1SMnT0035167.1	426	208.378	1	0.220781
h1SMcT0022861.1	1552	1333.34	10.8218	0.373397
h1SMcT0023025.1	1272	1053.34	74.7377	3.26425
h1SMnT0035154.1	904	685.415	0	0
h1SMcT0022833.1	1591	1372.34	89.0238	2.9844
h1SMcT0022893.1	2162	1943.34	8	0.189389
h1SMcT0022736.1	505	286.922	0	0
h1SMcT0022737.1	1029	810.343	33	1.87352
h1SMcT0022738.1	1350	1131.34	4	0.16266
h1SMnT0035322.1	217	32.9776	0	0
h1SMnT0035323.1	735	516.46	0	0
h1SMnT0035324.2	335	119.196	62.8074	24.2416
h1SMnT0035227.1	1397	1178.34	0	0
h1SMcT0022909.1	874	655.415	0	0
h1SMnT0035228.1	568	349.753	75.9772	9.99393
h1SMnT0035229.1	524	305.837	0	0
h1SMcT0023038.1	2979	2760.34	1129.53	18.8256
h1SMnT0035422.1	134	29.4917	0	0
h1SMcT0023039.2	1098	879.343	19.0718	0.997811
h1SMnT0035423.1	937	718.37	21	1.34488
h1SMnT0035424.1	2291	2072.34	77	1.7094
h1SMcT0023051.1	1760	1541.34	0	0
h1SMnT0035447.1	696	477.479	0	0
h1SMnT0035467.1	305	91.4931	0	0
h1SMcT0022957.1	540	321.778	0	0
h1SMcT0022958.1	458	240.178	21.6331	4.14379
h1SMcT0022975.1	1214	995.343	0	0
h1SMnT0035371.1	220	33.9617	0	0
h1SMnT0035222.1	841	622.423	0	0
h1SMcT0022906.1	785	566.453	0	0
h1SMnT0034950.1	246	46.7071	0	0
h1SMnT0035278.1	532	313.817	0	0
h1SMnT0035279.1	127	30.621	0	0
h1SMcT0022952.1	2293	2074.34	171.825	3.81083
h1SMnT0035280.1	972	753.352	28.2598	1.72578
h1SMnT0035281.1	1330	1111.34	15.7995	0.654046
h1SMcT0022934.1	19276	19057.3	2100.51	5.0708
h1SMcT0022898.1	1257	1038.34	0	0
h1SMcT0022899.1	1154	935.343	0	0
h1SMcT0022900.1	2875	2656.34	0	0
h1SMcT0022901.1	1798	1579.34	2.24894e-05	6.55112e-07
h1SMnT0035418.1	379	161.973	0	0
h1SMnT0035419.1	572	353.753	0	0
h1SMcT0023037.1	4734	4515.34	17.8877	0.182254
h1SMnT0035420.1	226	36.4524	0	0
h1SMnT0035096.1	559	340.753	0	0
h1SMcT0022872.1	985	766.352	0	0
h1SMcT0022814.1	2646	2427.34	0	0
h1SMcT0022815.1	2022	1803.34	21	0.535741
h1SMcT0022816.1	3124	2905.34	37.3128	0.590846
h1SMcT0022656.1	6668	6449.34	7.06162	0.0503736
h1SMnT0034905.1	1057	838.343	0	0
h1SMcT0022657.2	3525	3306.34	297.491	4.13943
h1SMnT0034906.1	553	334.761	0	0
h1SMnT0034907.1	1610	1391.34	19.9574	0.659907
h1SMnT0034908.1	674	455.508	27.2553	2.75276
h1SMnT0034909.1	344	127.798	0	0
h1SMnT0034910.1	874	655.415	0	0
h1SMcT0022658.1	895	676.415	0	0
h1SMnT0035333.1	518	299.863	0	0
h1SMcT0022983.2	1765	1546.34	502.113	14.9386
h1SMnT0035334.1	355	138.427	0	0
h1SMnT0035335.1	347	130.7	0	0
h1SMcT0022982.1	1733	1514.34	2.15269e-08	6.5399e-10
h1SMnT0035165.1	414	196.527	0	0
h1SMnT0035166.1	311	96.8691	0	0
h1SMcT0022650.1	3691	3472.34	0	0
h1SMcT0022651.1	3742	3523.34	0	0
h1SMnT0034903.1	1789	1570.34	0	0
h1SMcT0022652.1	16757	16538.3	0	0
h1SMcT0022653.1	7978	7759.34	0	0
h1SMnT0034904.1	2408	2189.34	0	0
h1SMcT0022643.1	1273	1054.34	281	12.2613
h1SMcT0022644.1	746	527.46	0	0
h1SMcT0022645.1	752	533.453	0	0
h1SMcT0022646.1	812	593.453	0	0
h1SMcT0022878.1	3135	2916.34	0	0
h1SMnT0035197.1	681	462.502	19	1.88996
h1SMcT0022879.1	645	426.558	0	0
h1SMcT0022880.1	1003	784.343	0	0
h1SMnT0035198.1	3014	2795.34	54	0.888735
h1SMcT0022974.1	15547	15328.3	276.666	0.830376
h1SMnT0035321.1	630	411.611	0	0
h1SMnT0035305.1	1121	902.343	20120.2	1025.83
h1SMnT0035306.1	1778	1559.34	4594.67	135.559
h1SMnT0035307.1	531	312.821	0	0
h1SMnT0035308.1	1309	1090.34	10211	430.842
h1SMnT0035309.1	1106	887.343	0	0
h1SMnT0035310.1	1917	1698.34	12141.3	328.892
h1SMnT0035311.1	1033	814.343	313.676	17.721
h1SMnT0035312.1	3291	3072.34	0	0
h1SMnT0035313.1	363	146.293	749.116	235.581
h1SMnT0035314.1	3292	3073.34	0	0
h1SMnT0035315.1	1694	1475.34	0	0
h1SMnT0035316.1	2161	1942.34	0	0
h1SMcT0022894.1	1956	1737.34	16	0.42369
h1SMnT0035285.1	673	454.508	0	0
h1SMnT0035286.1	153	26.434	0	0
h1SMnT0035287.1	556	337.761	0	0
h1SMnT0035288.1	558	339.757	0	0
h1SMnT0035289.4	2122	1903.34	12.0611	0.291531
h1SMcT0022955.1	8642	8423.34	23.5209	0.128465
h1SMcT0023031.1	565	346.753	17.4576	2.31621
h1SMnT0035406.1	1639	1420.34	15.0312	0.486871
h1SMcT0023032.1	1505	1286.34	19.3543	0.692206
h1SMnT0035407.1	2457	2238.34	29.0368	0.59681
h1SMcT0022953.1	2474	2255.34	0	0
h1SMcT0022996.1	3781	3562.34	106.512	1.37555
h1SMcT0022890.1	1269	1050.34	0	0
h1SMnT0035209.1	395	177.736	0	0
h1SMcT0022891.1	597	378.689	0	0
h1SMnT0035210.1	396	178.727	7	1.80187
h1SMnT0035211.1	681	462.502	0	0
h1SMcT0022866.1	913	694.415	17.9119	1.18669
h1SMcT0022973.1	3555	3336.34	205.097	2.82815
h1SMnT0035320.1	1153	934.343	0	0
h1SMnT0035457.1	224	35.6394	0	0
h1SMcT0023053.1	1061	842.343	131.666	7.19118
h1SMnT0035458.1	385	167.872	0	0
h1SMcT0023003.1	902	683.415	242	16.2909
h1SMnT0035361.1	949	730.352	0	0
h1SMnT0035362.1	212	31.2862	0	0
h1SMcT0023004.1	713	494.466	0	0
h1SMcT0022831.1	1756	1537.34	0	0
h1SMnT0035146.1	130	29.9751	0	0
h1SMnT0035147.1	329	113.571	0	0
h1SMnT0035148.1	441	223.262	0	0
h1SMcT0022832.1	1390	1171.34	294.104	11.5513
h1SMcT0022887.1	2842	2623.34	0	0
h1SMnT0035207.1	381	163.94	0	0
h1SMnT0035182.2	1784	1565.34	14	0.411464
h1SMnT0035183.1	1315	1096.34	0	0
h1SMcT0022782.1	1579	1360.34	925.269	31.292
h1SMcT0022783.1	924	705.415	14.5259	0.947353
h1SMnT0035061.1	497	278.957	0	0
h1SMcT0022784.1	1038	819.343	0	0
h1SMcT0023060.1	799	580.453	0	0
h1SMcT0022856.1	689	470.496	0	0
h1SMcT0022857.1	1071	852.343	0	0
h1SMcT0022920.1	6196	5977.34	162.035	1.24714
h1SMcT0022921.3	1402	1183.34	0	0
h1SMnT0035006.1	4147	3928.34	0	0
h1SMnT0035007.1	2193	1974.34	93	2.16708
h1SMnT0035344.1	214	31.9326	0	0
h1SMnT0035122.1	651	432.553	121.61	12.9344
h1SMnT0035425.1	499	280.957	0	0
h1SMnT0035426.1	325	109.799	0	0
h1SMcT0023008.1	2256	2037.34	156.731	3.53919
h1SMnT0035372.1	309	95.0774	0	0
h1SMnT0035373.2	2430	2211.34	58.4053	1.21509
h1SMnT0035343.1	112	32.2087	0	0
h1SMnT0035317.1	961	742.352	0	0
h1SMcT0022971.1	1182	963.343	36.118	1.72487
h1SMcT0022823.1	2805	2586.34	197.071	3.50549
h1SMnT0035111.1	308	94.1809	0	0
h1SMnT0035112.1	328	112.623	0	0
h1SMnT0035113.2	311	96.8691	0	0
h1SMnT0035114.1	344	127.798	0	0
h1SMcT0022964.1	936	717.379	39.3071	2.52078
h1SMnT0035299.1	1331	1112.34	3	0.124078
h1SMnT0035300.1	364	147.254	0	0
h1SMnT0035301.1	468	250.099	1	0.183951
h1SMnT0035302.1	423	205.396	0	0
h1SMcT0022965.1	2342	2123.34	4.19625	0.0909191
h1SMcT0022819.1	1349	1130.34	0	0
h1SMcT0022820.1	936	717.379	0	0
h1SMcT0022821.1	419	201.467	0	0
h1SMcT0022822.1	1557	1338.34	496.5	17.0673
h1SMnT0035030.1	1039	820.343	0	0
h1SMcT0023066.1	1434	1215.34	0	0
h1SMcT0023067.1	862	643.415	0	0
h1SMcT0023043.1	1562	1343.34	0	0
h1SMnT0035101.1	350	133.562	0	0
h1SMnT0035468.1	109	32.7037	0	0
h1SMnT0035469.1	545	326.774	6	0.84473
h1SMnT0035470.2	1927	1708.34	2.00289	0.0539381
h1SMnT0035471.1	816	597.453	29	2.2331
h1SMnT0035472.1	1172	953.343	18.5907	0.89714
h1SMnT0035246.1	1140	921.343	1	0.0499336
h1SMcT0022926.1	1584	1365.34	0	0
h1SMcT0022927.1	1968	1749.34	0	0
h1SMcT0022928.1	780	561.453	0	0
h1SMnT0035247.1	2313	2094.34	0	0
h1SMcT0022929.1	1978	1759.34	0	0
h1SMnT0035248.1	2480	2261.34	0	0
h1SMcT0022930.1	1645	1426.34	0	0
h1SMnT0034948.1	1210	991.343	61.3686	2.84797
h1SMnT0034949.1	1289	1070.34	0	0
h1SMnT0035257.1	2784	2565.34	0	0
h1SMcT0023023.3	2041	1822.34	924.858	23.3485
h1SMnT0035401.1	394	176.756	0	0
h1SMnT0035332.1	113	32.1862	0	0
h1SMcT0022767.1	2722	2503.34	117.211	2.15409
h1SMnT0035038.1	911	692.415	0	0
h1SMnT0035102.1	814	595.453	0	0
h1SMnT0035103.1	354	137.446	0	0
h1SMcT0022809.1	2070	1851.34	2546.74	63.2865
h1SMcT0022810.1	1258	1039.34	10	0.442644
h1SMnT0034938.1	1253	1034.34	0.00979733	0.00043577
h1SMnT0034939.1	367	150.181	0	0
h1SMnT0034940.1	538	319.794	206.766	29.7456
h1SMnT0034941.1	1358	1139.34	0	0
h1SMnT0034942.1	363	146.293	749.116	235.581
h1SMnT0034943.1	3291	3072.34	0	0
h1SMnT0034944.1	819	600.453	0	0
h1SMnT0034945.1	1777	1558.34	10284.4	303.618
h1SMnT0034946.1	565	346.753	0	0
h1SMnT0035409.1	285	74.3736	0	0
h1SMcT0023034.1	1780	1561.34	24.5735	0.724074
h1SMcT0023035.1	984	765.352	84.3036	5.06756
h1SMnT0035097.1	1121	902.343	10	0.50985
h1SMnT0035098.1	441	223.262	0	0
h1SMnT0035099.1	936	717.379	1.05509	0.0676638
h1SMcT0022803.1	2566	2347.34	177	3.46905
h1SMnT0035100.1	1483	1264.34	10	0.363872
h1SMcT0022963.1	675	456.508	10	1.00778
h1SMnT0035385.1	469	251.099	0	0
h1SMnT0035392.1	1159	940.343	128.419	6.28284
h1SMcT0023020.1	1397	1178.34	10.5718	0.412752
h1SMcT0023073.1	1004	785.343	0	0
h1SMnT0035475.1	363	146.293	0	0
h1SMnT0035466.1	166	25.9986	2.63459	4.66205
h1SMcT0022905.1	925	706.406	1.21431	0.0790842
h1SMnT0035225.1	548	329.769	0	0
h1SMcT0022907.1	1385	1166.34	0	0
h1SMcT0022989.1	1264	1045.34	81.9251	3.60555
h1SMnT0035355.1	320	105.181	20.6375	9.02679
h1SMnT0035356.1	286	75.2149	3989.3	2440.09
h1SMnT0035357.1	450	232.211	832.916	165.018
h1SMnT0035135.1	266	59.6183	0	0
h1SMnT0035172.1	307	93.2714	187.762	92.6132
h1SMcT0022806.1	1059	840.343	0	0
h1SMcT0022807.1	3774	3555.34	0	0
h1SMcT0022808.1	3496	3277.34	9.04942	0.127032
h1SMcT0022913.1	829	610.431	0	0
h1SMcT0022914.1	1915	1696.34	0	0
h1SMcT0022915.1	1230	1011.34	0	0
h1SMnT0035233.1	829	610.431	201.038	15.1515
h1SMcT0022923.1	2315	2096.34	0	0
h1SMcT0022924.1	1422	1203.34	11.3773	0.434973
h1SMcT0023045.1	526	307.837	5.91133	0.883443
h1SMcT0023046.1	2603	2384.34	72.9421	1.40742
h1SMnT0035436.1	398	180.697	0	0
h1SMcT0022760.1	1564	1345.34	0	0
h1SMcT0022761.1	466	248.099	1	0.185434
h1SMcT0022762.1	667	448.536	0	0
h1SMcT0022763.1	1224	1005.34	0	0
h1SMcT0022764.1	1118	899.343	0	0
h1SMcT0022765.1	3741	3522.34	0	0
h1SMcT0022766.1	476	258.064	0	0
